year,garnizon,age,suicides,outcome
2011,Wrocław,13-18,7,Attempted
2011,Bydgoszcz,13-18,11,Attempted
2011,Lublin,13-18,14,Attempted
2011,Gorzów Wlkp.,13-18,14,Attempted
2011,Łódź,13-18,14,Attempted
2011,Kraków,13-18,13,Attempted
2011,Radom,13-18,19,Attempted
2011,Opole,13-18,7,Attempted
2011,Rzeszów,13-18,8,Attempted
2011,Białystok,13-18,13,Attempted
2011,Gdańsk,13-18,13,Attempted
2011,Katowice,13-18,35,Attempted
2011,Kielce,13-18,3,Attempted
2011,Olsztyn,13-18,30,Attempted
2011,Poznań,13-18,16,Attempted
2011,Szczecin,13-18,21,Attempted
2011,Warszawa,13-18,5,Attempted
2012,Wrocław,13-18,10,Attempted
2012,Bydgoszcz,13-18,17,Attempted
2012,Lublin,13-18,18,Attempted
2012,Gorzów Wlkp.,13-18,9,Attempted
2012,Łódź,13-18,24,Attempted
2012,Kraków,13-18,18,Attempted
2012,Radom,13-18,17,Attempted
2012,Opole,13-18,13,Attempted
2012,Rzeszów,13-18,10,Attempted
2012,Białystok,13-18,14,Attempted
2012,Gdańsk,13-18,12,Attempted
2012,Katowice,13-18,34,Attempted
2012,Kielce,13-18,18,Attempted
2012,Olsztyn,13-18,30,Attempted
2012,Poznań,13-18,9,Attempted
2012,Szczecin,13-18,11,Attempted
2012,Warszawa,13-18,22,Attempted
1999,Wrocław,19-24,52,Attempted
1999,Bydgoszcz,19-24,26,Attempted
1999,Lublin,19-24,16,Attempted
1999,Gorzów Wlkp.,19-24,24,Attempted
1999,Łódź,19-24,40,Attempted
1999,Kraków,19-24,41,Attempted
1999,Radom,19-24,31,Attempted
1999,Opole,19-24,15,Attempted
1999,Rzeszów,19-24,28,Attempted
1999,Białystok,19-24,22,Attempted
1999,Gdańsk,19-24,24,Attempted
1999,Katowice,19-24,47,Attempted
1999,Kielce,19-24,16,Attempted
1999,Olsztyn,19-24,23,Attempted
1999,Poznań,19-24,60,Attempted
1999,Szczecin,19-24,40,Attempted
1999,Warszawa,19-24,15,Attempted
2000,Wrocław,19-24,54,Attempted
2000,Bydgoszcz,19-24,29,Attempted
2000,Lublin,19-24,28,Attempted
2000,Gorzów Wlkp.,19-24,20,Attempted
2000,Łódź,19-24,53,Attempted
2000,Kraków,19-24,50,Attempted
2000,Radom,19-24,41,Attempted
2000,Opole,19-24,23,Attempted
2000,Rzeszów,19-24,42,Attempted
2000,Białystok,19-24,19,Attempted
2000,Gdańsk,19-24,32,Attempted
2000,Katowice,19-24,72,Attempted
2000,Kielce,19-24,16,Attempted
2000,Olsztyn,19-24,18,Attempted
2000,Poznań,19-24,51,Attempted
2000,Szczecin,19-24,30,Attempted
2000,Warszawa,19-24,10,Attempted
2001,Wrocław,19-24,40,Attempted
2001,Bydgoszcz,19-24,32,Attempted
2001,Lublin,19-24,30,Attempted
2001,Gorzów Wlkp.,19-24,35,Attempted
2001,Łódź,19-24,27,Attempted
2001,Kraków,19-24,48,Attempted
2001,Radom,19-24,49,Attempted
2001,Opole,19-24,13,Attempted
2001,Rzeszów,19-24,37,Attempted
2001,Białystok,19-24,22,Attempted
2001,Gdańsk,19-24,30,Attempted
2001,Katowice,19-24,55,Attempted
2001,Kielce,19-24,23,Attempted
2001,Olsztyn,19-24,30,Attempted
2001,Poznań,19-24,58,Attempted
2001,Szczecin,19-24,32,Attempted
2001,Warszawa,19-24,6,Attempted
2002,Wrocław,19-24,35,Attempted
2002,Bydgoszcz,19-24,26,Attempted
2002,Lublin,19-24,31,Attempted
2002,Gorzów Wlkp.,19-24,32,Attempted
2002,Łódź,19-24,39,Attempted
2002,Kraków,19-24,58,Attempted
2002,Radom,19-24,37,Attempted
2002,Opole,19-24,15,Attempted
2002,Rzeszów,19-24,41,Attempted
2002,Białystok,19-24,26,Attempted
2002,Gdańsk,19-24,37,Attempted
2002,Katowice,19-24,70,Attempted
2002,Kielce,19-24,12,Attempted
2002,Olsztyn,19-24,42,Attempted
2002,Poznań,19-24,69,Attempted
2002,Szczecin,19-24,46,Attempted
2002,Warszawa,19-24,13,Attempted
2003,Wrocław,19-24,45,Attempted
2003,Bydgoszcz,19-24,18,Attempted
2003,Lublin,19-24,40,Attempted
2003,Gorzów Wlkp.,19-24,19,Attempted
2003,Łódź,19-24,29,Attempted
2003,Kraków,19-24,35,Attempted
2003,Radom,19-24,40,Attempted
2003,Opole,19-24,20,Attempted
2003,Rzeszów,19-24,28,Attempted
2003,Białystok,19-24,26,Attempted
2003,Gdańsk,19-24,30,Attempted
2003,Katowice,19-24,75,Attempted
2003,Kielce,19-24,16,Attempted
2003,Olsztyn,19-24,36,Attempted
2003,Poznań,19-24,51,Attempted
2003,Szczecin,19-24,43,Attempted
2003,Warszawa,19-24,20,Attempted
2004,Wrocław,19-24,46,Attempted
2004,Bydgoszcz,19-24,33,Attempted
2004,Lublin,19-24,59,Attempted
2004,Gorzów Wlkp.,19-24,35,Attempted
2004,Łódź,19-24,29,Attempted
2004,Kraków,19-24,48,Attempted
2004,Radom,19-24,39,Attempted
2004,Opole,19-24,13,Attempted
2004,Rzeszów,19-24,26,Attempted
2004,Białystok,19-24,29,Attempted
2004,Gdańsk,19-24,25,Attempted
2004,Katowice,19-24,64,Attempted
2004,Kielce,19-24,29,Attempted
2004,Olsztyn,19-24,35,Attempted
2004,Poznań,19-24,63,Attempted
2004,Szczecin,19-24,41,Attempted
2004,Warszawa,19-24,29,Attempted
2005,Wrocław,19-24,31,Attempted
2005,Bydgoszcz,19-24,27,Attempted
2005,Lublin,19-24,45,Attempted
2005,Gorzów Wlkp.,19-24,23,Attempted
2005,Łódź,19-24,33,Attempted
2005,Kraków,19-24,41,Attempted
2005,Radom,19-24,29,Attempted
2005,Opole,19-24,22,Attempted
2005,Rzeszów,19-24,37,Attempted
2005,Białystok,19-24,32,Attempted
2005,Gdańsk,19-24,36,Attempted
2005,Katowice,19-24,73,Attempted
2005,Kielce,19-24,9,Attempted
2005,Olsztyn,19-24,43,Attempted
2005,Poznań,19-24,57,Attempted
2005,Szczecin,19-24,36,Attempted
2005,Warszawa,19-24,23,Attempted
2006,Wrocław,19-24,18,Attempted
2006,Bydgoszcz,19-24,24,Attempted
2006,Lublin,19-24,37,Attempted
2006,Gorzów Wlkp.,19-24,33,Attempted
2006,Łódź,19-24,32,Attempted
2006,Kraków,19-24,36,Attempted
2006,Radom,19-24,35,Attempted
2006,Opole,19-24,30,Attempted
2006,Rzeszów,19-24,30,Attempted
2006,Białystok,19-24,28,Attempted
2006,Gdańsk,19-24,28,Attempted
2006,Katowice,19-24,81,Attempted
2006,Kielce,19-24,23,Attempted
2006,Olsztyn,19-24,39,Attempted
2006,Poznań,19-24,38,Attempted
2006,Szczecin,19-24,39,Attempted
2006,Warszawa,19-24,26,Attempted
2007,Wrocław,19-24,35,Attempted
2007,Bydgoszcz,19-24,34,Attempted
2007,Lublin,19-24,41,Attempted
2007,Gorzów Wlkp.,19-24,25,Attempted
2007,Łódź,19-24,32,Attempted
2007,Kraków,19-24,35,Attempted
2007,Radom,19-24,27,Attempted
2007,Opole,19-24,31,Attempted
2007,Rzeszów,19-24,27,Attempted
2007,Białystok,19-24,29,Attempted
2007,Gdańsk,19-24,39,Attempted
2007,Katowice,19-24,57,Attempted
2007,Kielce,19-24,16,Attempted
2007,Olsztyn,19-24,39,Attempted
2007,Poznań,19-24,29,Attempted
2007,Szczecin,19-24,27,Attempted
2007,Warszawa,19-24,22,Attempted
2008,Wrocław,19-24,26,Attempted
2008,Bydgoszcz,19-24,36,Attempted
2008,Lublin,19-24,38,Attempted
2008,Gorzów Wlkp.,19-24,25,Attempted
2008,Łódź,19-24,46,Attempted
2008,Kraków,19-24,29,Attempted
2008,Radom,19-24,38,Attempted
2008,Opole,19-24,20,Attempted
2008,Rzeszów,19-24,36,Attempted
2008,Białystok,19-24,30,Attempted
2008,Gdańsk,19-24,34,Attempted
2008,Katowice,19-24,66,Attempted
2008,Kielce,19-24,13,Attempted
2008,Olsztyn,19-24,47,Attempted
2008,Poznań,19-24,25,Attempted
2008,Szczecin,19-24,31,Attempted
2008,Warszawa,19-24,22,Attempted
2009,Wrocław,19-24,25,Attempted
2009,Bydgoszcz,19-24,39,Attempted
2009,Lublin,19-24,50,Attempted
2009,Gorzów Wlkp.,19-24,37,Attempted
2009,Łódź,19-24,38,Attempted
2009,Kraków,19-24,38,Attempted
2009,Radom,19-24,35,Attempted
2009,Opole,19-24,16,Attempted
2009,Rzeszów,19-24,29,Attempted
2009,Białystok,19-24,37,Attempted
2009,Gdańsk,19-24,44,Attempted
2009,Katowice,19-24,81,Attempted
2009,Kielce,19-24,9,Attempted
2009,Olsztyn,19-24,54,Attempted
2009,Poznań,19-24,43,Attempted
2009,Szczecin,19-24,31,Attempted
2009,Warszawa,19-24,19,Attempted
2010,Wrocław,19-24,25,Attempted
2010,Bydgoszcz,19-24,23,Attempted
2010,Lublin,19-24,43,Attempted
2010,Gorzów Wlkp.,19-24,27,Attempted
2010,Łódź,19-24,38,Attempted
2010,Kraków,19-24,38,Attempted
2010,Radom,19-24,36,Attempted
2010,Opole,19-24,28,Attempted
2010,Rzeszów,19-24,29,Attempted
2010,Białystok,19-24,28,Attempted
2010,Gdańsk,19-24,31,Attempted
2010,Katowice,19-24,78,Attempted
2010,Kielce,19-24,18,Attempted
2010,Olsztyn,19-24,33,Attempted
2010,Poznań,19-24,38,Attempted
2010,Szczecin,19-24,19,Attempted
2010,Warszawa,19-24,23,Attempted
2011,Wrocław,19-24,21,Attempted
2011,Bydgoszcz,19-24,31,Attempted
2011,Lublin,19-24,29,Attempted
2011,Gorzów Wlkp.,19-24,17,Attempted
2011,Łódź,19-24,44,Attempted
2011,Kraków,19-24,41,Attempted
2011,Radom,19-24,37,Attempted
2011,Opole,19-24,26,Attempted
2011,Rzeszów,19-24,22,Attempted
2011,Białystok,19-24,30,Attempted
2011,Gdańsk,19-24,34,Attempted
2011,Katowice,19-24,64,Attempted
2011,Kielce,19-24,13,Attempted
2011,Olsztyn,19-24,39,Attempted
2011,Poznań,19-24,31,Attempted
2011,Szczecin,19-24,23,Attempted
2011,Warszawa,19-24,26,Attempted
2012,Wrocław,19-24,19,Attempted
2012,Bydgoszcz,19-24,23,Attempted
2012,Lublin,19-24,34,Attempted
2012,Gorzów Wlkp.,19-24,20,Attempted
2012,Łódź,19-24,52,Attempted
2012,Kraków,19-24,57,Attempted
2012,Radom,19-24,31,Attempted
2012,Opole,19-24,11,Attempted
2012,Rzeszów,19-24,18,Attempted
2012,Białystok,19-24,25,Attempted
2012,Gdańsk,19-24,28,Attempted
2012,Katowice,19-24,70,Attempted
2012,Kielce,19-24,76,Attempted
2012,Olsztyn,19-24,38,Attempted
2012,Poznań,19-24,27,Attempted
2012,Szczecin,19-24,42,Attempted
2012,Warszawa,19-24,36,Attempted
1999,Wrocław,25-29,26,Attempted
1999,Bydgoszcz,25-29,17,Attempted
1999,Lublin,25-29,25,Attempted
1999,Gorzów Wlkp.,25-29,8,Attempted
1999,Łódź,25-29,26,Attempted
1999,Kraków,25-29,19,Attempted
1999,Radom,25-29,32,Attempted
1999,Opole,25-29,7,Attempted
1999,Rzeszów,25-29,14,Attempted
1999,Białystok,25-29,15,Attempted
1999,Gdańsk,25-29,23,Attempted
1999,Katowice,25-29,30,Attempted
1999,Kielce,25-29,10,Attempted
1999,Olsztyn,25-29,13,Attempted
1999,Poznań,25-29,53,Attempted
1999,Szczecin,25-29,23,Attempted
1999,Warszawa,25-29,10,Attempted
2000,Wrocław,25-29,31,Attempted
2000,Bydgoszcz,25-29,20,Attempted
2000,Lublin,25-29,26,Attempted
2000,Gorzów Wlkp.,25-29,12,Attempted
2000,Łódź,25-29,16,Attempted
2000,Kraków,25-29,42,Attempted
2000,Radom,25-29,22,Attempted
2000,Opole,25-29,12,Attempted
2000,Rzeszów,25-29,27,Attempted
2000,Białystok,25-29,15,Attempted
2000,Gdańsk,25-29,24,Attempted
2000,Katowice,25-29,36,Attempted
2000,Kielce,25-29,12,Attempted
2000,Olsztyn,25-29,10,Attempted
2000,Poznań,25-29,50,Attempted
2000,Szczecin,25-29,29,Attempted
2000,Warszawa,25-29,6,Attempted
2001,Wrocław,25-29,20,Attempted
2001,Bydgoszcz,25-29,17,Attempted
2001,Lublin,25-29,28,Attempted
2001,Gorzów Wlkp.,25-29,20,Attempted
2001,Łódź,25-29,30,Attempted
2001,Kraków,25-29,41,Attempted
2001,Radom,25-29,39,Attempted
2001,Opole,25-29,11,Attempted
2001,Rzeszów,25-29,19,Attempted
2001,Białystok,25-29,16,Attempted
2001,Gdańsk,25-29,29,Attempted
2001,Katowice,25-29,42,Attempted
2001,Kielce,25-29,15,Attempted
2001,Olsztyn,25-29,28,Attempted
2001,Poznań,25-29,40,Attempted
2001,Szczecin,25-29,27,Attempted
2001,Warszawa,25-29,4,Attempted
2002,Wrocław,25-29,32,Attempted
2002,Bydgoszcz,25-29,22,Attempted
2002,Lublin,25-29,23,Attempted
2002,Gorzów Wlkp.,25-29,26,Attempted
2002,Łódź,25-29,33,Attempted
2002,Kraków,25-29,37,Attempted
2002,Radom,25-29,27,Attempted
2002,Opole,25-29,10,Attempted
2002,Rzeszów,25-29,29,Attempted
2002,Białystok,25-29,30,Attempted
2002,Gdańsk,25-29,36,Attempted
2002,Katowice,25-29,54,Attempted
2002,Kielce,25-29,12,Attempted
2002,Olsztyn,25-29,17,Attempted
2002,Poznań,25-29,42,Attempted
2002,Szczecin,25-29,22,Attempted
2002,Warszawa,25-29,8,Attempted
2003,Wrocław,25-29,32,Attempted
2003,Bydgoszcz,25-29,11,Attempted
2003,Lublin,25-29,40,Attempted
2003,Gorzów Wlkp.,25-29,10,Attempted
2003,Łódź,25-29,24,Attempted
2003,Kraków,25-29,37,Attempted
2003,Radom,25-29,30,Attempted
2003,Opole,25-29,12,Attempted
2003,Rzeszów,25-29,21,Attempted
2003,Białystok,25-29,19,Attempted
2003,Gdańsk,25-29,31,Attempted
2003,Katowice,25-29,59,Attempted
2003,Kielce,25-29,14,Attempted
2003,Olsztyn,25-29,17,Attempted
2003,Poznań,25-29,39,Attempted
2003,Szczecin,25-29,23,Attempted
2003,Warszawa,25-29,18,Attempted
2004,Wrocław,25-29,47,Attempted
2004,Bydgoszcz,25-29,29,Attempted
2004,Lublin,25-29,29,Attempted
2004,Gorzów Wlkp.,25-29,22,Attempted
2004,Łódź,25-29,20,Attempted
2004,Kraków,25-29,33,Attempted
2004,Radom,25-29,28,Attempted
2004,Opole,25-29,17,Attempted
2004,Rzeszów,25-29,23,Attempted
2004,Białystok,25-29,27,Attempted
2004,Gdańsk,25-29,21,Attempted
2004,Katowice,25-29,66,Attempted
2004,Kielce,25-29,16,Attempted
2004,Olsztyn,25-29,33,Attempted
2004,Poznań,25-29,34,Attempted
2004,Szczecin,25-29,22,Attempted
2004,Warszawa,25-29,25,Attempted
2005,Wrocław,25-29,14,Attempted
2005,Bydgoszcz,25-29,27,Attempted
2005,Lublin,25-29,36,Attempted
2005,Gorzów Wlkp.,25-29,30,Attempted
2005,Łódź,25-29,37,Attempted
2005,Kraków,25-29,39,Attempted
2005,Radom,25-29,21,Attempted
2005,Opole,25-29,19,Attempted
2005,Rzeszów,25-29,18,Attempted
2005,Białystok,25-29,24,Attempted
2005,Gdańsk,25-29,28,Attempted
2005,Katowice,25-29,75,Attempted
2005,Kielce,25-29,14,Attempted
2005,Olsztyn,25-29,28,Attempted
2005,Poznań,25-29,39,Attempted
2005,Szczecin,25-29,25,Attempted
2005,Warszawa,25-29,22,Attempted
2006,Wrocław,25-29,22,Attempted
2006,Bydgoszcz,25-29,21,Attempted
2006,Lublin,25-29,25,Attempted
2006,Gorzów Wlkp.,25-29,23,Attempted
2006,Łódź,25-29,34,Attempted
2006,Kraków,25-29,43,Attempted
2006,Radom,25-29,28,Attempted
2006,Opole,25-29,18,Attempted
2006,Rzeszów,25-29,23,Attempted
2006,Białystok,25-29,14,Attempted
2006,Gdańsk,25-29,21,Attempted
2006,Katowice,25-29,54,Attempted
2006,Kielce,25-29,13,Attempted
2006,Olsztyn,25-29,22,Attempted
2006,Poznań,25-29,28,Attempted
2006,Szczecin,25-29,24,Attempted
2006,Warszawa,25-29,15,Attempted
2007,Wrocław,25-29,32,Attempted
2007,Bydgoszcz,25-29,17,Attempted
2007,Lublin,25-29,22,Attempted
2007,Gorzów Wlkp.,25-29,11,Attempted
2007,Łódź,25-29,27,Attempted
2007,Kraków,25-29,35,Attempted
2007,Radom,25-29,23,Attempted
2007,Opole,25-29,12,Attempted
2007,Rzeszów,25-29,24,Attempted
2007,Białystok,25-29,20,Attempted
2007,Gdańsk,25-29,18,Attempted
2007,Katowice,25-29,50,Attempted
2007,Kielce,25-29,14,Attempted
2007,Olsztyn,25-29,32,Attempted
2007,Poznań,25-29,36,Attempted
2007,Szczecin,25-29,28,Attempted
2007,Warszawa,25-29,13,Attempted
2008,Wrocław,25-29,27,Attempted
2008,Bydgoszcz,25-29,24,Attempted
2008,Lublin,25-29,46,Attempted
2008,Gorzów Wlkp.,25-29,16,Attempted
2008,Łódź,25-29,21,Attempted
2008,Kraków,25-29,35,Attempted
2008,Radom,25-29,43,Attempted
2008,Opole,25-29,15,Attempted
2008,Rzeszów,25-29,19,Attempted
2008,Białystok,25-29,25,Attempted
2008,Gdańsk,25-29,19,Attempted
2008,Katowice,25-29,63,Attempted
2008,Kielce,25-29,16,Attempted
2008,Olsztyn,25-29,50,Attempted
2008,Poznań,25-29,29,Attempted
2008,Szczecin,25-29,25,Attempted
2008,Warszawa,25-29,22,Attempted
2009,Wrocław,25-29,27,Attempted
2009,Bydgoszcz,25-29,21,Attempted
2009,Lublin,25-29,35,Attempted
2009,Gorzów Wlkp.,25-29,26,Attempted
2009,Łódź,25-29,44,Attempted
2009,Kraków,25-29,46,Attempted
2009,Radom,25-29,42,Attempted
2009,Opole,25-29,12,Attempted
2009,Rzeszów,25-29,17,Attempted
2009,Białystok,25-29,21,Attempted
2009,Gdańsk,25-29,23,Attempted
2009,Katowice,25-29,52,Attempted
2009,Kielce,25-29,11,Attempted
2009,Olsztyn,25-29,44,Attempted
2009,Poznań,25-29,21,Attempted
2009,Szczecin,25-29,30,Attempted
2009,Warszawa,25-29,21,Attempted
2010,Wrocław,25-29,27,Attempted
2010,Bydgoszcz,25-29,27,Attempted
2010,Lublin,25-29,29,Attempted
2010,Gorzów Wlkp.,25-29,15,Attempted
2010,Łódź,25-29,36,Attempted
2010,Kraków,25-29,47,Attempted
2010,Radom,25-29,32,Attempted
2010,Opole,25-29,24,Attempted
2010,Rzeszów,25-29,21,Attempted
2010,Białystok,25-29,26,Attempted
2010,Gdańsk,25-29,17,Attempted
2010,Katowice,25-29,60,Attempted
2010,Kielce,25-29,26,Attempted
2010,Olsztyn,25-29,32,Attempted
2010,Poznań,25-29,26,Attempted
2010,Szczecin,25-29,24,Attempted
2010,Warszawa,25-29,24,Attempted
2011,Wrocław,25-29,16,Attempted
2011,Bydgoszcz,25-29,33,Attempted
2011,Lublin,25-29,24,Attempted
2011,Gorzów Wlkp.,25-29,26,Attempted
2011,Łódź,25-29,40,Attempted
2011,Kraków,25-29,39,Attempted
2011,Radom,25-29,28,Attempted
2011,Opole,25-29,10,Attempted
2011,Rzeszów,25-29,19,Attempted
2011,Białystok,25-29,22,Attempted
2011,Gdańsk,25-29,14,Attempted
2011,Katowice,25-29,79,Attempted
2011,Kielce,25-29,9,Attempted
2011,Olsztyn,25-29,35,Attempted
2011,Poznań,25-29,25,Attempted
2011,Szczecin,25-29,28,Attempted
2011,Warszawa,25-29,14,Attempted
2012,Wrocław,25-29,20,Attempted
2012,Bydgoszcz,25-29,39,Attempted
2012,Lublin,25-29,23,Attempted
2012,Gorzów Wlkp.,25-29,30,Attempted
2012,Łódź,25-29,49,Attempted
2012,Kraków,25-29,40,Attempted
2012,Radom,25-29,28,Attempted
2012,Opole,25-29,21,Attempted
2012,Rzeszów,25-29,19,Attempted
2012,Białystok,25-29,32,Attempted
2012,Gdańsk,25-29,22,Attempted
2012,Katowice,25-29,59,Attempted
2012,Kielce,25-29,63,Attempted
2012,Olsztyn,25-29,36,Attempted
2012,Poznań,25-29,20,Attempted
2012,Szczecin,25-29,25,Attempted
2012,Warszawa,25-29,36,Attempted
1999,Wrocław,30-34,26,Attempted
1999,Bydgoszcz,30-34,17,Attempted
1999,Lublin,30-34,15,Attempted
1999,Gorzów Wlkp.,30-34,12,Attempted
1999,Łódź,30-34,19,Attempted
1999,Kraków,30-34,22,Attempted
1999,Radom,30-34,28,Attempted
1999,Opole,30-34,13,Attempted
1999,Rzeszów,30-34,16,Attempted
1999,Białystok,30-34,14,Attempted
1999,Gdańsk,30-34,33,Attempted
1999,Katowice,30-34,46,Attempted
1999,Kielce,30-34,23,Attempted
1999,Olsztyn,30-34,10,Attempted
1999,Poznań,30-34,48,Attempted
1999,Szczecin,30-34,20,Attempted
1999,Warszawa,30-34,7,Attempted
2000,Wrocław,30-34,20,Attempted
2000,Bydgoszcz,30-34,16,Attempted
2000,Lublin,30-34,21,Attempted
2000,Gorzów Wlkp.,30-34,12,Attempted
2000,Łódź,30-34,28,Attempted
2000,Kraków,30-34,45,Attempted
2000,Radom,30-34,33,Attempted
2000,Opole,30-34,13,Attempted
2000,Rzeszów,30-34,27,Attempted
2000,Białystok,30-34,20,Attempted
2000,Gdańsk,30-34,18,Attempted
2000,Katowice,30-34,48,Attempted
2000,Kielce,30-34,14,Attempted
2000,Olsztyn,30-34,13,Attempted
2000,Poznań,30-34,48,Attempted
2000,Szczecin,30-34,24,Attempted
2000,Warszawa,30-34,6,Attempted
2001,Wrocław,30-34,28,Attempted
2001,Bydgoszcz,30-34,18,Attempted
2001,Lublin,30-34,20,Attempted
2001,Gorzów Wlkp.,30-34,19,Attempted
2001,Łódź,30-34,20,Attempted
2001,Kraków,30-34,43,Attempted
2001,Radom,30-34,43,Attempted
2001,Opole,30-34,12,Attempted
2001,Rzeszów,30-34,31,Attempted
2001,Białystok,30-34,17,Attempted
2001,Gdańsk,30-34,24,Attempted
2001,Katowice,30-34,30,Attempted
2001,Kielce,30-34,13,Attempted
2001,Olsztyn,30-34,13,Attempted
2001,Poznań,30-34,44,Attempted
2001,Szczecin,30-34,25,Attempted
2001,Warszawa,30-34,10,Attempted
2002,Wrocław,30-34,20,Attempted
2002,Bydgoszcz,30-34,13,Attempted
2002,Lublin,30-34,24,Attempted
2002,Gorzów Wlkp.,30-34,20,Attempted
2002,Łódź,30-34,22,Attempted
2002,Kraków,30-34,44,Attempted
2002,Radom,30-34,25,Attempted
2002,Opole,30-34,8,Attempted
2002,Rzeszów,30-34,23,Attempted
2002,Białystok,30-34,21,Attempted
2002,Gdańsk,30-34,27,Attempted
2002,Katowice,30-34,32,Attempted
2002,Kielce,30-34,13,Attempted
2002,Olsztyn,30-34,24,Attempted
2002,Poznań,30-34,42,Attempted
2002,Szczecin,30-34,28,Attempted
2002,Warszawa,30-34,14,Attempted
2003,Wrocław,30-34,28,Attempted
2003,Bydgoszcz,30-34,11,Attempted
2003,Lublin,30-34,29,Attempted
2003,Gorzów Wlkp.,30-34,13,Attempted
2003,Łódź,30-34,21,Attempted
2003,Kraków,30-34,32,Attempted
2003,Radom,30-34,28,Attempted
2003,Opole,30-34,11,Attempted
2003,Rzeszów,30-34,16,Attempted
2003,Białystok,30-34,23,Attempted
2003,Gdańsk,30-34,24,Attempted
2003,Katowice,30-34,42,Attempted
2003,Kielce,30-34,24,Attempted
2003,Olsztyn,30-34,19,Attempted
2003,Poznań,30-34,26,Attempted
2003,Szczecin,30-34,31,Attempted
2003,Warszawa,30-34,12,Attempted
2004,Wrocław,30-34,35,Attempted
2004,Bydgoszcz,30-34,19,Attempted
2004,Lublin,30-34,34,Attempted
2004,Gorzów Wlkp.,30-34,12,Attempted
2004,Łódź,30-34,26,Attempted
2004,Kraków,30-34,38,Attempted
2004,Radom,30-34,25,Attempted
2004,Opole,30-34,12,Attempted
2004,Rzeszów,30-34,31,Attempted
2004,Białystok,30-34,16,Attempted
2004,Gdańsk,30-34,23,Attempted
2004,Katowice,30-34,47,Attempted
2004,Kielce,30-34,14,Attempted
2004,Olsztyn,30-34,20,Attempted
2004,Poznań,30-34,26,Attempted
2004,Szczecin,30-34,22,Attempted
2004,Warszawa,30-34,32,Attempted
2005,Wrocław,30-34,25,Attempted
2005,Bydgoszcz,30-34,26,Attempted
2005,Lublin,30-34,30,Attempted
2005,Gorzów Wlkp.,30-34,17,Attempted
2005,Łódź,30-34,31,Attempted
2005,Kraków,30-34,34,Attempted
2005,Radom,30-34,26,Attempted
2005,Opole,30-34,10,Attempted
2005,Rzeszów,30-34,19,Attempted
2005,Białystok,30-34,17,Attempted
2005,Gdańsk,30-34,24,Attempted
2005,Katowice,30-34,51,Attempted
2005,Kielce,30-34,14,Attempted
2005,Olsztyn,30-34,26,Attempted
2005,Poznań,30-34,50,Attempted
2005,Szczecin,30-34,20,Attempted
2005,Warszawa,30-34,28,Attempted
2006,Wrocław,30-34,38,Attempted
2006,Bydgoszcz,30-34,19,Attempted
2006,Lublin,30-34,17,Attempted
2006,Gorzów Wlkp.,30-34,17,Attempted
2006,Łódź,30-34,32,Attempted
2006,Kraków,30-34,28,Attempted
2006,Radom,30-34,21,Attempted
2006,Opole,30-34,17,Attempted
2006,Rzeszów,30-34,23,Attempted
2006,Białystok,30-34,15,Attempted
2006,Gdańsk,30-34,24,Attempted
2006,Katowice,30-34,51,Attempted
2006,Kielce,30-34,12,Attempted
2006,Olsztyn,30-34,26,Attempted
2006,Poznań,30-34,19,Attempted
2006,Szczecin,30-34,21,Attempted
2006,Warszawa,30-34,16,Attempted
2007,Wrocław,30-34,22,Attempted
2007,Bydgoszcz,30-34,16,Attempted
2007,Lublin,30-34,21,Attempted
2007,Gorzów Wlkp.,30-34,19,Attempted
2007,Łódź,30-34,36,Attempted
2007,Kraków,30-34,23,Attempted
2007,Radom,30-34,23,Attempted
2007,Opole,30-34,11,Attempted
2007,Rzeszów,30-34,15,Attempted
2007,Białystok,30-34,9,Attempted
2007,Gdańsk,30-34,17,Attempted
2007,Katowice,30-34,45,Attempted
2007,Kielce,30-34,10,Attempted
2007,Olsztyn,30-34,25,Attempted
2007,Poznań,30-34,35,Attempted
2007,Szczecin,30-34,16,Attempted
2007,Warszawa,30-34,16,Attempted
2008,Wrocław,30-34,22,Attempted
2008,Bydgoszcz,30-34,29,Attempted
2008,Lublin,30-34,36,Attempted
2008,Gorzów Wlkp.,30-34,18,Attempted
2008,Łódź,30-34,22,Attempted
2008,Kraków,30-34,33,Attempted
2008,Radom,30-34,37,Attempted
2008,Opole,30-34,18,Attempted
2008,Rzeszów,30-34,20,Attempted
2008,Białystok,30-34,13,Attempted
2008,Gdańsk,30-34,24,Attempted
2008,Katowice,30-34,37,Attempted
2008,Kielce,30-34,10,Attempted
2008,Olsztyn,30-34,28,Attempted
2008,Poznań,30-34,38,Attempted
2008,Szczecin,30-34,22,Attempted
2008,Warszawa,30-34,14,Attempted
2009,Wrocław,30-34,23,Attempted
2009,Bydgoszcz,30-34,23,Attempted
2009,Lublin,30-34,37,Attempted
2009,Gorzów Wlkp.,30-34,16,Attempted
2009,Łódź,30-34,35,Attempted
2009,Kraków,30-34,35,Attempted
2009,Radom,30-34,32,Attempted
2009,Opole,30-34,20,Attempted
2009,Rzeszów,30-34,17,Attempted
2009,Białystok,30-34,16,Attempted
2009,Gdańsk,30-34,27,Attempted
2009,Katowice,30-34,59,Attempted
2009,Kielce,30-34,9,Attempted
2009,Olsztyn,30-34,37,Attempted
2009,Poznań,30-34,38,Attempted
2009,Szczecin,30-34,17,Attempted
2009,Warszawa,30-34,21,Attempted
