Year,Garnizon,Total,Age,Suicides,Result
2018,KWP Gorzów Wlkp.,153,13-18,3,Fatal
2018,KWP Katowice,596,13-18,7,Fatal
2018,KWP Kielce,181,13-18,1,Fatal
2018,KWP Kraków,398,13-18,6,Fatal
2018,KWP Łódź,391,13-18,5,Fatal
2018,KWP Lublin,321,13-18,9,Fatal
2018,KWP Olsztyn,215,13-18,3,Fatal
2018,KWP Opole,116,13-18,3,Fatal
2018,KWP Poznań,386,13-18,5,Fatal
2018,KWP Rzeszów,273,13-18,4,Fatal
2018,KWP Szczecin,262,13-18,9,Fatal
2018,KSP Warszawa,377,13-18,9,Fatal
2018,KWP Radom,392,13-18,6,Fatal
2018,KWP Wrocław,427,13-18,7,Fatal
2018,Polska,5182,13-18,92,Fatal
2019,KWP Bydgoszcz,260,13-18,5,Fatal
2019,KWP Białystok,172,13-18,2,Fatal
2019,KWP Gdańsk,313,13-18,5,Fatal
2019,KWP Gorzów Wlkp.,176,13-18,4,Fatal
2019,KWP Katowice,548,13-18,8,Fatal
2019,KWP Kielce,190,13-18,0,Fatal
2019,KWP Kraków,432,13-18,9,Fatal
2019,KWP Łódź,345,13-18,9,Fatal
2019,KWP Lublin,306,13-18,6,Fatal
2019,KWP Olsztyn,242,13-18,8,Fatal
2019,KWP Opole,129,13-18,1,Fatal
2019,KWP Poznań,438,13-18,10,Fatal
2019,KWP Rzeszów,235,13-18,6,Fatal
2019,KWP Szczecin,266,13-18,2,Fatal
2019,KSP Warszawa,349,13-18,5,Fatal
2019,KWP Radom,401,13-18,5,Fatal
2019,KWP Wrocław,453,13-18,9,Fatal
2019,Polska,5255,13-18,94,Fatal
2020,KWP Bydgoszcz,255,13-18,5,Fatal
2020,KWP Białystok,173,13-18,3,Fatal
2020,KWP Gdańsk,302,13-18,5,Fatal
2020,KWP Gorzów Wlkp.,148,13-18,0,Fatal
2020,KWP Katowice,562,13-18,11,Fatal
2020,KWP Kielce,192,13-18,0,Fatal
2020,KWP Kraków,475,13-18,9,Fatal
2020,KWP Łódź,329,13-18,4,Fatal
2020,KWP Lublin,302,13-18,5,Fatal
2020,KWP Olsztyn,245,13-18,6,Fatal
2020,KWP Opole,105,13-18,4,Fatal
2020,KWP Poznań,409,13-18,6,Fatal
2020,KWP Rzeszów,250,13-18,3,Fatal
2020,KWP Szczecin,243,13-18,12,Fatal
2020,KSP Warszawa,377,13-18,14,Fatal
2020,KWP Radom,375,13-18,7,Fatal
2020,KWP Wrocław,423,13-18,12,Fatal
2020,Polska,5165,13-18,106,Fatal
NA,NA,NA,13-18,NA,Fatal
NA,NA,NA,13-18,NA,Fatal
NA,NA,NA,13-18,NA,Fatal
NA,NA,NA,13-18,NA,Fatal
NA,NA,NA,13-18,NA,Fatal
2017,KWP Bydgoszcz,247,19-24,20,Fatal
2017,KWP Białystok,142,19-24,11,Fatal
2017,KWP Gdańsk,318,19-24,33,Fatal
2017,KWP Gorzów Wlkp.,166,19-24,15,Fatal
2017,KWP Katowice,601,19-24,33,Fatal
2017,KWP Kielce,199,19-24,11,Fatal
2017,KWP Kraków,414,19-24,25,Fatal
2017,KWP Łódź,380,19-24,22,Fatal
2017,KWP Lublin,331,19-24,27,Fatal
2017,KWP Olsztyn,226,19-24,17,Fatal
2017,KWP Opole,126,19-24,6,Fatal
2017,KWP Poznań,411,19-24,25,Fatal
2017,KWP Rzeszów,285,19-24,22,Fatal
2017,KWP Szczecin,249,19-24,15,Fatal
2017,KSP Warszawa,348,19-24,22,Fatal
2017,KWP Radom,393,19-24,23,Fatal
2017,KWP Wrocław,440,19-24,26,Fatal
2017,Polska,5276,19-24,353,Fatal
2018,KWP Bydgoszcz,281,19-24,26,Fatal
2018,KWP Białystok,139,19-24,11,Fatal
2018,KWP Gdańsk,274,19-24,21,Fatal
2018,KWP Gorzów Wlkp.,153,19-24,4,Fatal
2018,KWP Katowice,596,19-24,44,Fatal
2018,KWP Kielce,181,19-24,9,Fatal
2018,KWP Kraków,398,19-24,21,Fatal
2018,KWP Łódź,391,19-24,27,Fatal
2018,KWP Lublin,321,19-24,18,Fatal
2018,KWP Olsztyn,215,19-24,21,Fatal
2018,KWP Opole,116,19-24,3,Fatal
2018,KWP Poznań,386,19-24,15,Fatal
2018,KWP Rzeszów,273,19-24,15,Fatal
2018,KWP Szczecin,262,19-24,24,Fatal
2018,KSP Warszawa,377,19-24,27,Fatal
2018,KWP Radom,392,19-24,26,Fatal
2018,KWP Wrocław,427,19-24,32,Fatal
2018,Polska,5182,19-24,344,Fatal
2019,KWP Bydgoszcz,260,19-24,22,Fatal
2019,KWP Białystok,172,19-24,7,Fatal
2019,KWP Gdańsk,313,19-24,28,Fatal
2019,KWP Gorzów Wlkp.,176,19-24,9,Fatal
2019,KWP Katowice,548,19-24,44,Fatal
2019,KWP Kielce,190,19-24,9,Fatal
2019,KWP Kraków,432,19-24,41,Fatal
2019,KWP Łódź,345,19-24,15,Fatal
2019,KWP Lublin,306,19-24,13,Fatal
2019,KWP Olsztyn,242,19-24,16,Fatal
2019,KWP Opole,129,19-24,11,Fatal
2019,KWP Poznań,438,19-24,23,Fatal
2019,KWP Rzeszów,235,19-24,14,Fatal
2019,KWP Szczecin,266,19-24,16,Fatal
2019,KSP Warszawa,349,19-24,19,Fatal
2019,KWP Radom,401,19-24,29,Fatal
2019,KWP Wrocław,453,19-24,44,Fatal
2019,Polska,5255,19-24,360,Fatal
2020,KWP Bydgoszcz,255,19-24,15,Fatal
2020,KWP Białystok,173,19-24,16,Fatal
2020,KWP Gdańsk,302,19-24,24,Fatal
2020,KWP Gorzów Wlkp.,148,19-24,11,Fatal
2020,KWP Katowice,562,19-24,39,Fatal
2020,KWP Kielce,192,19-24,5,Fatal
2020,KWP Kraków,475,19-24,37,Fatal
2020,KWP Łódź,329,19-24,20,Fatal
2020,KWP Lublin,302,19-24,28,Fatal
2020,KWP Olsztyn,245,19-24,13,Fatal
2020,KWP Opole,105,19-24,9,Fatal
2020,KWP Poznań,409,19-24,20,Fatal
2020,KWP Rzeszów,250,19-24,20,Fatal
2020,KWP Szczecin,243,19-24,23,Fatal
2020,KSP Warszawa,377,19-24,29,Fatal
2020,KWP Radom,375,19-24,14,Fatal
2020,KWP Wrocław,423,19-24,26,Fatal
2020,Polska,5165,19-24,349,Fatal
NA,NA,NA,19-24,NA,Fatal
NA,NA,NA,19-24,NA,Fatal
NA,NA,NA,19-24,NA,Fatal
NA,NA,NA,19-24,NA,Fatal
NA,NA,NA,19-24,NA,Fatal
2017,KWP Bydgoszcz,247,25-29,15,Fatal
2017,KWP Białystok,142,25-29,8,Fatal
2017,KWP Gdańsk,318,25-29,22,Fatal
2017,KWP Gorzów Wlkp.,166,25-29,10,Fatal
2017,KWP Katowice,601,25-29,54,Fatal
2017,KWP Kielce,199,25-29,17,Fatal
2017,KWP Kraków,414,25-29,32,Fatal
2017,KWP Łódź,380,25-29,33,Fatal
2017,KWP Lublin,331,25-29,23,Fatal
2017,KWP Olsztyn,226,25-29,22,Fatal
2017,KWP Opole,126,25-29,10,Fatal
2017,KWP Poznań,411,25-29,28,Fatal
2017,KWP Rzeszów,285,25-29,20,Fatal
2017,KWP Szczecin,249,25-29,17,Fatal
2017,KSP Warszawa,348,25-29,24,Fatal
2017,KWP Radom,393,25-29,31,Fatal
2017,KWP Wrocław,440,25-29,40,Fatal
2017,Polska,5276,25-29,406,Fatal
2018,KWP Bydgoszcz,281,25-29,19,Fatal
2018,KWP Białystok,139,25-29,9,Fatal
2018,KWP Gdańsk,274,25-29,32,Fatal
2018,KWP Gorzów Wlkp.,153,25-29,9,Fatal
2018,KWP Katowice,596,25-29,48,Fatal
2018,KWP Kielce,181,25-29,14,Fatal
2018,KWP Kraków,398,25-29,23,Fatal
2018,KWP Łódź,391,25-29,28,Fatal
2018,KWP Lublin,321,25-29,30,Fatal
2018,KWP Olsztyn,215,25-29,13,Fatal
2018,KWP Opole,116,25-29,7,Fatal
2018,KWP Poznań,386,25-29,34,Fatal
2018,KWP Rzeszów,273,25-29,23,Fatal
2018,KWP Szczecin,262,25-29,12,Fatal
2018,KSP Warszawa,377,25-29,29,Fatal
2018,KWP Radom,392,25-29,20,Fatal
2018,KWP Wrocław,427,25-29,34,Fatal
2018,Polska,5182,25-29,384,Fatal
2019,KWP Bydgoszcz,260,25-29,18,Fatal
2019,KWP Białystok,172,25-29,8,Fatal
2019,KWP Gdańsk,313,25-29,26,Fatal
2019,KWP Gorzów Wlkp.,176,25-29,15,Fatal
2019,KWP Katowice,548,25-29,45,Fatal
2019,KWP Kielce,190,25-29,14,Fatal
2019,KWP Kraków,432,25-29,32,Fatal
2019,KWP Łódź,345,25-29,21,Fatal
2019,KWP Lublin,306,25-29,21,Fatal
2019,KWP Olsztyn,242,25-29,23,Fatal
2019,KWP Opole,129,25-29,7,Fatal
2019,KWP Poznań,438,25-29,34,Fatal
2019,KWP Rzeszów,235,25-29,21,Fatal
2019,KWP Szczecin,266,25-29,22,Fatal
2019,KSP Warszawa,349,25-29,34,Fatal
2019,KWP Radom,401,25-29,25,Fatal
2019,KWP Wrocław,453,25-29,36,Fatal
2019,Polska,5255,25-29,402,Fatal
2020,KWP Bydgoszcz,255,25-29,31,Fatal
2020,KWP Białystok,173,25-29,13,Fatal
2020,KWP Gdańsk,302,25-29,23,Fatal
2020,KWP Gorzów Wlkp.,148,25-29,6,Fatal
2020,KWP Katowice,562,25-29,52,Fatal
2020,KWP Kielce,192,25-29,12,Fatal
2020,KWP Kraków,475,25-29,35,Fatal
2020,KWP Łódź,329,25-29,26,Fatal
2020,KWP Lublin,302,25-29,18,Fatal
2020,KWP Olsztyn,245,25-29,19,Fatal
2020,KWP Opole,105,25-29,7,Fatal
2020,KWP Poznań,409,25-29,35,Fatal
2020,KWP Rzeszów,250,25-29,14,Fatal
2020,KWP Szczecin,243,25-29,17,Fatal
2020,KSP Warszawa,377,25-29,30,Fatal
2020,KWP Radom,375,25-29,29,Fatal
2020,KWP Wrocław,423,25-29,48,Fatal
2020,Polska,5165,25-29,415,Fatal
NA,NA,NA,25-29,NA,Fatal
NA,NA,NA,25-29,NA,Fatal
NA,NA,NA,25-29,NA,Fatal
NA,NA,NA,25-29,NA,Fatal
NA,NA,NA,25-29,NA,Fatal
2017,KWP Bydgoszcz,247,30-34,20,Fatal
2017,KWP Białystok,142,30-34,17,Fatal
2017,KWP Gdańsk,318,30-34,27,Fatal
2017,KWP Gorzów Wlkp.,166,30-34,16,Fatal
2017,KWP Katowice,601,30-34,76,Fatal
2017,KWP Kielce,199,30-34,12,Fatal
2017,KWP Kraków,414,30-34,34,Fatal
2017,KWP Łódź,380,30-34,32,Fatal
2017,KWP Lublin,331,30-34,22,Fatal
2017,KWP Olsztyn,226,30-34,18,Fatal
2017,KWP Opole,126,30-34,18,Fatal
2017,KWP Poznań,411,30-34,40,Fatal
2017,KWP Rzeszów,285,30-34,21,Fatal
2017,KWP Szczecin,249,30-34,21,Fatal
2017,KSP Warszawa,348,30-34,40,Fatal
2017,KWP Radom,393,30-34,40,Fatal
2017,KWP Wrocław,440,30-34,45,Fatal
2017,Polska,5276,30-34,499,Fatal
2018,KWP Bydgoszcz,281,30-34,26,Fatal
2018,KWP Białystok,139,30-34,10,Fatal
2018,KWP Gdańsk,274,30-34,28,Fatal
2018,KWP Gorzów Wlkp.,153,30-34,13,Fatal
2018,KWP Katowice,596,30-34,50,Fatal
2018,KWP Kielce,181,30-34,12,Fatal
2018,KWP Kraków,398,30-34,35,Fatal
2018,KWP Łódź,391,30-34,27,Fatal
2018,KWP Lublin,321,30-34,27,Fatal
2018,KWP Olsztyn,215,30-34,14,Fatal
2018,KWP Opole,116,30-34,11,Fatal
2018,KWP Poznań,386,30-34,36,Fatal
2018,KWP Rzeszów,273,30-34,24,Fatal
2018,KWP Szczecin,262,30-34,21,Fatal
2018,KSP Warszawa,377,30-34,45,Fatal
2018,KWP Radom,392,30-34,25,Fatal
2018,KWP Wrocław,427,30-34,39,Fatal
2018,Polska,5182,30-34,443,Fatal
2019,KWP Bydgoszcz,260,30-34,26,Fatal
2019,KWP Białystok,172,30-34,13,Fatal
2019,KWP Gdańsk,313,30-34,25,Fatal
2019,KWP Gorzów Wlkp.,176,30-34,16,Fatal
2019,KWP Katowice,548,30-34,62,Fatal
2019,KWP Kielce,190,30-34,18,Fatal
2019,KWP Kraków,432,30-34,38,Fatal
2019,KWP Łódź,345,30-34,24,Fatal
2019,KWP Lublin,306,30-34,26,Fatal
2019,KWP Olsztyn,242,30-34,22,Fatal
2019,KWP Opole,129,30-34,15,Fatal
2019,KWP Poznań,438,30-34,37,Fatal
2019,KWP Rzeszów,235,30-34,15,Fatal
2019,KWP Szczecin,266,30-34,26,Fatal
2019,KSP Warszawa,349,30-34,37,Fatal
2019,KWP Radom,401,30-34,29,Fatal
2019,KWP Wrocław,453,30-34,45,Fatal
2019,Polska,5255,30-34,474,Fatal
2020,KWP Bydgoszcz,255,30-34,26,Fatal
2020,KWP Białystok,173,30-34,17,Fatal
2020,KWP Gdańsk,302,30-34,32,Fatal
2020,KWP Gorzów Wlkp.,148,30-34,10,Fatal
2020,KWP Katowice,562,30-34,51,Fatal
2020,KWP Kielce,192,30-34,15,Fatal
2020,KWP Kraków,475,30-34,35,Fatal
2020,KWP Łódź,329,30-34,25,Fatal
2020,KWP Lublin,302,30-34,21,Fatal
2020,KWP Olsztyn,245,30-34,18,Fatal
2020,KWP Opole,105,30-34,15,Fatal
2020,KWP Poznań,409,30-34,31,Fatal
2020,KWP Rzeszów,250,30-34,24,Fatal
2020,KWP Szczecin,243,30-34,22,Fatal
2020,KSP Warszawa,377,30-34,35,Fatal
2020,KWP Radom,375,30-34,32,Fatal
2020,KWP Wrocław,423,30-34,43,Fatal
2020,Polska,5165,30-34,452,Fatal
NA,NA,NA,30-34,NA,Fatal
NA,NA,NA,30-34,NA,Fatal
NA,NA,NA,30-34,NA,Fatal
NA,NA,NA,30-34,NA,Fatal
NA,NA,NA,30-34,NA,Fatal
2017,KWP Bydgoszcz,247,35-39,22,Fatal
2017,KWP Białystok,142,35-39,16,Fatal
2017,KWP Gdańsk,318,35-39,26,Fatal
2017,KWP Gorzów Wlkp.,166,35-39,15,Fatal
2017,KWP Katowice,601,35-39,44,Fatal
2017,KWP Kielce,199,35-39,15,Fatal
2017,KWP Kraków,414,35-39,36,Fatal
2017,KWP Łódź,380,35-39,36,Fatal
2017,KWP Lublin,331,35-39,29,Fatal
2017,KWP Olsztyn,226,35-39,16,Fatal
2017,KWP Opole,126,35-39,15,Fatal
2017,KWP Poznań,411,35-39,43,Fatal
2017,KWP Rzeszów,285,35-39,24,Fatal
2017,KWP Szczecin,249,35-39,28,Fatal
2017,KSP Warszawa,348,35-39,31,Fatal
2017,KWP Radom,393,35-39,29,Fatal
2017,KWP Wrocław,440,35-39,40,Fatal
2017,Polska,5276,35-39,465,Fatal
2018,KWP Bydgoszcz,281,35-39,30,Fatal
2018,KWP Białystok,139,35-39,12,Fatal
2018,KWP Gdańsk,274,35-39,23,Fatal
2018,KWP Gorzów Wlkp.,153,35-39,18,Fatal
2018,KWP Katowice,596,35-39,51,Fatal
2018,KWP Kielce,181,35-39,16,Fatal
2018,KWP Kraków,398,35-39,22,Fatal
2018,KWP Łódź,391,35-39,36,Fatal
2018,KWP Lublin,321,35-39,28,Fatal
2018,KWP Olsztyn,215,35-39,16,Fatal
2018,KWP Opole,116,35-39,14,Fatal
2018,KWP Poznań,386,35-39,32,Fatal
2018,KWP Rzeszów,273,35-39,18,Fatal
2018,KWP Szczecin,262,35-39,26,Fatal
2018,KSP Warszawa,377,35-39,36,Fatal
2018,KWP Radom,392,35-39,33,Fatal
2018,KWP Wrocław,427,35-39,35,Fatal
2018,Polska,5182,35-39,446,Fatal
2019,KWP Bydgoszcz,260,35-39,25,Fatal
2019,KWP Białystok,172,35-39,21,Fatal
2019,KWP Gdańsk,313,35-39,39,Fatal
2019,KWP Gorzów Wlkp.,176,35-39,24,Fatal
2019,KWP Katowice,548,35-39,53,Fatal
2019,KWP Kielce,190,35-39,16,Fatal
2019,KWP Kraków,432,35-39,37,Fatal
2019,KWP Łódź,345,35-39,32,Fatal
2019,KWP Lublin,306,35-39,25,Fatal
2019,KWP Olsztyn,242,35-39,22,Fatal
2019,KWP Opole,129,35-39,14,Fatal
2019,KWP Poznań,438,35-39,33,Fatal
2019,KWP Rzeszów,235,35-39,24,Fatal
2019,KWP Szczecin,266,35-39,29,Fatal
2019,KSP Warszawa,349,35-39,33,Fatal
2019,KWP Radom,401,35-39,45,Fatal
2019,KWP Wrocław,453,35-39,48,Fatal
2019,Polska,5255,35-39,520,Fatal
2020,KWP Bydgoszcz,255,35-39,18,Fatal
2020,KWP Białystok,173,35-39,17,Fatal
2020,KWP Gdańsk,302,35-39,32,Fatal
2020,KWP Gorzów Wlkp.,148,35-39,13,Fatal
2020,KWP Katowice,562,35-39,42,Fatal
2020,KWP Kielce,192,35-39,23,Fatal
2020,KWP Kraków,475,35-39,48,Fatal
2020,KWP Łódź,329,35-39,31,Fatal
2020,KWP Lublin,302,35-39,30,Fatal
2020,KWP Olsztyn,245,35-39,33,Fatal
2020,KWP Opole,105,35-39,10,Fatal
2020,KWP Poznań,409,35-39,41,Fatal
2020,KWP Rzeszów,250,35-39,11,Fatal
2020,KWP Szczecin,243,35-39,23,Fatal
2020,KSP Warszawa,377,35-39,40,Fatal
2020,KWP Radom,375,35-39,29,Fatal
2020,KWP Wrocław,423,35-39,40,Fatal
2020,Polska,5165,35-39,481,Fatal
NA,NA,NA,35-39,NA,Fatal
NA,NA,NA,35-39,NA,Fatal
NA,NA,NA,35-39,NA,Fatal
NA,NA,NA,35-39,NA,Fatal
NA,NA,NA,35-39,NA,Fatal
2017,KWP Bydgoszcz,247,40-44,20,Fatal
2017,KWP Białystok,142,40-44,9,Fatal
2017,KWP Gdańsk,318,40-44,34,Fatal
2017,KWP Gorzów Wlkp.,166,40-44,11,Fatal
2017,KWP Katowice,601,40-44,52,Fatal
2017,KWP Kielce,199,40-44,18,Fatal
2017,KWP Kraków,414,40-44,39,Fatal
2017,KWP Łódź,380,40-44,30,Fatal
2017,KWP Lublin,331,40-44,33,Fatal
2017,KWP Olsztyn,226,40-44,15,Fatal
2017,KWP Opole,126,40-44,13,Fatal
2017,KWP Poznań,411,40-44,41,Fatal
2017,KWP Rzeszów,285,40-44,22,Fatal
2017,KWP Szczecin,249,40-44,19,Fatal
2017,KSP Warszawa,348,40-44,39,Fatal
2017,KWP Radom,393,40-44,32,Fatal
2017,KWP Wrocław,440,40-44,35,Fatal
2017,Polska,5276,40-44,462,Fatal
2018,KWP Bydgoszcz,281,40-44,21,Fatal
2018,KWP Białystok,139,40-44,11,Fatal
2018,KWP Gdańsk,274,40-44,28,Fatal
2018,KWP Gorzów Wlkp.,153,40-44,17,Fatal
2018,KWP Katowice,596,40-44,59,Fatal
2018,KWP Kielce,181,40-44,19,Fatal
2018,KWP Kraków,398,40-44,36,Fatal
2018,KWP Łódź,391,40-44,33,Fatal
2018,KWP Lublin,321,40-44,28,Fatal
2018,KWP Olsztyn,215,40-44,18,Fatal
2018,KWP Opole,116,40-44,9,Fatal
2018,KWP Poznań,386,40-44,33,Fatal
2018,KWP Rzeszów,273,40-44,28,Fatal
2018,KWP Szczecin,262,40-44,18,Fatal
2018,KSP Warszawa,377,40-44,34,Fatal
2018,KWP Radom,392,40-44,38,Fatal
2018,KWP Wrocław,427,40-44,42,Fatal
2018,Polska,5182,40-44,472,Fatal
2019,KWP Bydgoszcz,260,40-44,28,Fatal
2019,KWP Białystok,172,40-44,14,Fatal
2019,KWP Gdańsk,313,40-44,32,Fatal
2019,KWP Gorzów Wlkp.,176,40-44,9,Fatal
2019,KWP Katowice,548,40-44,45,Fatal
2019,KWP Kielce,190,40-44,20,Fatal
2019,KWP Kraków,432,40-44,30,Fatal
2019,KWP Łódź,345,40-44,35,Fatal
2019,KWP Lublin,306,40-44,29,Fatal
2019,KWP Olsztyn,242,40-44,19,Fatal
2019,KWP Opole,129,40-44,11,Fatal
2019,KWP Poznań,438,40-44,43,Fatal
2019,KWP Rzeszów,235,40-44,18,Fatal
2019,KWP Szczecin,266,40-44,18,Fatal
2019,KSP Warszawa,349,40-44,37,Fatal
2019,KWP Radom,401,40-44,33,Fatal
2019,KWP Wrocław,453,40-44,32,Fatal
2019,Polska,5255,40-44,453,Fatal
2020,KWP Bydgoszcz,255,40-44,18,Fatal
2020,KWP Białystok,173,40-44,19,Fatal
2020,KWP Gdańsk,302,40-44,35,Fatal
2020,KWP Gorzów Wlkp.,148,40-44,24,Fatal
2020,KWP Katowice,562,40-44,55,Fatal
2020,KWP Kielce,192,40-44,14,Fatal
2020,KWP Kraków,475,40-44,42,Fatal
2020,KWP Łódź,329,40-44,24,Fatal
2020,KWP Lublin,302,40-44,30,Fatal
2020,KWP Olsztyn,245,40-44,22,Fatal
2020,KWP Opole,105,40-44,9,Fatal
2020,KWP Poznań,409,40-44,59,Fatal
2020,KWP Rzeszów,250,40-44,22,Fatal
2020,KWP Szczecin,243,40-44,21,Fatal
2020,KSP Warszawa,377,40-44,29,Fatal
2020,KWP Radom,375,40-44,29,Fatal
2020,KWP Wrocław,423,40-44,38,Fatal
2020,Polska,5165,40-44,490,Fatal
NA,NA,NA,40-44,NA,Fatal
NA,NA,NA,40-44,NA,Fatal
NA,NA,NA,40-44,NA,Fatal
NA,NA,NA,40-44,NA,Fatal
NA,NA,NA,40-44,NA,Fatal
2017,KWP Bydgoszcz,247,45-49,27,Fatal
2017,KWP Białystok,142,45-49,7,Fatal
2017,KWP Gdańsk,318,45-49,21,Fatal
2017,KWP Gorzów Wlkp.,166,45-49,10,Fatal
2017,KWP Katowice,601,45-49,49,Fatal
2017,KWP Kielce,199,45-49,14,Fatal
2017,KWP Kraków,414,45-49,31,Fatal
2017,KWP Łódź,380,45-49,27,Fatal
2017,KWP Lublin,331,45-49,27,Fatal
2017,KWP Olsztyn,226,45-49,21,Fatal
2017,KWP Opole,126,45-49,9,Fatal
2017,KWP Poznań,411,45-49,32,Fatal
2017,KWP Rzeszów,285,45-49,22,Fatal
2017,KWP Szczecin,249,45-49,20,Fatal
2017,KSP Warszawa,348,45-49,20,Fatal
2017,KWP Radom,393,45-49,36,Fatal
2017,KWP Wrocław,440,45-49,32,Fatal
2017,Polska,5276,45-49,405,Fatal
2018,KWP Bydgoszcz,281,45-49,27,Fatal
2018,KWP Białystok,139,45-49,12,Fatal
2018,KWP Gdańsk,274,45-49,16,Fatal
2018,KWP Gorzów Wlkp.,153,45-49,15,Fatal
2018,KWP Katowice,596,45-49,60,Fatal
2018,KWP Kielce,181,45-49,15,Fatal
2018,KWP Kraków,398,45-49,53,Fatal
2018,KWP Łódź,391,45-49,36,Fatal
2018,KWP Lublin,321,45-49,24,Fatal
2018,KWP Olsztyn,215,45-49,17,Fatal
2018,KWP Opole,116,45-49,10,Fatal
2018,KWP Poznań,386,45-49,34,Fatal
2018,KWP Rzeszów,273,45-49,23,Fatal
2018,KWP Szczecin,262,45-49,17,Fatal
2018,KSP Warszawa,377,45-49,23,Fatal
2018,KWP Radom,392,45-49,28,Fatal
2018,KWP Wrocław,427,45-49,27,Fatal
2018,Polska,5182,45-49,437,Fatal
2019,KWP Bydgoszcz,260,45-49,17,Fatal
2019,KWP Białystok,172,45-49,16,Fatal
2019,KWP Gdańsk,313,45-49,13,Fatal
2019,KWP Gorzów Wlkp.,176,45-49,18,Fatal
2019,KWP Katowice,548,45-49,57,Fatal
2019,KWP Kielce,190,45-49,13,Fatal
2019,KWP Kraków,432,45-49,30,Fatal
2019,KWP Łódź,345,45-49,48,Fatal
2019,KWP Lublin,306,45-49,30,Fatal
2019,KWP Olsztyn,242,45-49,8,Fatal
2019,KWP Opole,129,45-49,12,Fatal
2019,KWP Poznań,438,45-49,43,Fatal
2019,KWP Rzeszów,235,45-49,25,Fatal
2019,KWP Szczecin,266,45-49,17,Fatal
2019,KSP Warszawa,349,45-49,33,Fatal
2019,KWP Radom,401,45-49,39,Fatal
2019,KWP Wrocław,453,45-49,34,Fatal
2019,Polska,5255,45-49,453,Fatal
2020,KWP Bydgoszcz,255,45-49,24,Fatal
2020,KWP Białystok,173,45-49,12,Fatal
2020,KWP Gdańsk,302,45-49,23,Fatal
2020,KWP Gorzów Wlkp.,148,45-49,8,Fatal
2020,KWP Katowice,562,45-49,49,Fatal
2020,KWP Kielce,192,45-49,10,Fatal
2020,KWP Kraków,475,45-49,41,Fatal
2020,KWP Łódź,329,45-49,29,Fatal
2020,KWP Lublin,302,45-49,22,Fatal
2020,KWP Olsztyn,245,45-49,32,Fatal
2020,KWP Opole,105,45-49,4,Fatal
2020,KWP Poznań,409,45-49,39,Fatal
2020,KWP Rzeszów,250,45-49,22,Fatal
2020,KWP Szczecin,243,45-49,18,Fatal
2020,KSP Warszawa,377,45-49,37,Fatal
2020,KWP Radom,375,45-49,30,Fatal
2020,KWP Wrocław,423,45-49,30,Fatal
2020,Polska,5165,45-49,430,Fatal
NA,NA,NA,45-49,NA,Fatal
NA,NA,NA,45-49,NA,Fatal
NA,NA,NA,45-49,NA,Fatal
NA,NA,NA,45-49,NA,Fatal
NA,NA,NA,45-49,NA,Fatal
2017,KWP Bydgoszcz,247,50-54,19,Fatal
2017,KWP Białystok,142,50-54,11,Fatal
2017,KWP Gdańsk,318,50-54,27,Fatal
2017,KWP Gorzów Wlkp.,166,50-54,13,Fatal
2017,KWP Katowice,601,50-54,51,Fatal
2017,KWP Kielce,199,50-54,21,Fatal
2017,KWP Kraków,414,50-54,29,Fatal
2017,KWP Łódź,380,50-54,31,Fatal
2017,KWP Lublin,331,50-54,26,Fatal
2017,KWP Olsztyn,226,50-54,22,Fatal
2017,KWP Opole,126,50-54,10,Fatal
2017,KWP Poznań,411,50-54,31,Fatal
2017,KWP Rzeszów,285,50-54,34,Fatal
2017,KWP Szczecin,249,50-54,26,Fatal
2017,KSP Warszawa,348,50-54,23,Fatal
2017,KWP Radom,393,50-54,31,Fatal
2017,KWP Wrocław,440,50-54,37,Fatal
2017,Polska,5276,50-54,442,Fatal
2018,KWP Bydgoszcz,281,50-54,19,Fatal
2018,KWP Białystok,139,50-54,14,Fatal
2018,KWP Gdańsk,274,50-54,15,Fatal
2018,KWP Gorzów Wlkp.,153,50-54,13,Fatal
2018,KWP Katowice,596,50-54,40,Fatal
2018,KWP Kielce,181,50-54,15,Fatal
2018,KWP Kraków,398,50-54,39,Fatal
2018,KWP Łódź,391,50-54,34,Fatal
2018,KWP Lublin,321,50-54,28,Fatal
2018,KWP Olsztyn,215,50-54,18,Fatal
2018,KWP Opole,116,50-54,8,Fatal
2018,KWP Poznań,386,50-54,32,Fatal
2018,KWP Rzeszów,273,50-54,26,Fatal
2018,KWP Szczecin,262,50-54,24,Fatal
2018,KSP Warszawa,377,50-54,29,Fatal
2018,KWP Radom,392,50-54,35,Fatal
2018,KWP Wrocław,427,50-54,38,Fatal
2018,Polska,5182,50-54,427,Fatal
2019,KWP Bydgoszcz,260,50-54,17,Fatal
2019,KWP Białystok,172,50-54,22,Fatal
2019,KWP Gdańsk,313,50-54,23,Fatal
2019,KWP Gorzów Wlkp.,176,50-54,9,Fatal
2019,KWP Katowice,548,50-54,42,Fatal
2019,KWP Kielce,190,50-54,15,Fatal
2019,KWP Kraków,432,50-54,34,Fatal
2019,KWP Łódź,345,50-54,27,Fatal
2019,KWP Lublin,306,50-54,30,Fatal
2019,KWP Olsztyn,242,50-54,20,Fatal
2019,KWP Opole,129,50-54,7,Fatal
2019,KWP Poznań,438,50-54,36,Fatal
2019,KWP Rzeszów,235,50-54,17,Fatal
2019,KWP Szczecin,266,50-54,15,Fatal
