year,garnizon,education,suicides,outcome
2011,Gorzów Wlkp.,higher,2,Fatal
2011,Łódź,basic incomplete,4,Fatal
2011,Łódź,basic,33,Fatal
2011,Łódź,technical/professional,33,Fatal
2011,Łódź,medium,21,Fatal
2011,Łódź,higher,7,Fatal
2011,Kraków,basic incomplete,1,Fatal
2011,Kraków,basic,27,Fatal
2011,Kraków,technical/professional,38,Fatal
2011,Kraków,medium,20,Fatal
2011,Kraków,higher,11,Fatal
2011,Radom,basic incomplete,8,Fatal
2011,Radom,basic,60,Fatal
2011,Radom,technical/professional,25,Fatal
2011,Radom,medium,15,Fatal
2011,Radom,higher,2,Fatal
2011,Opole,basic incomplete,0,Fatal
2011,Opole,basic,6,Fatal
2011,Opole,technical/professional,8,Fatal
2011,Opole,medium,2,Fatal
2011,Opole,higher,1,Fatal
2011,Rzeszów,basic incomplete,0,Fatal
2011,Rzeszów,basic,15,Fatal
2011,Rzeszów,technical/professional,21,Fatal
2011,Rzeszów,medium,17,Fatal
2011,Rzeszów,higher,8,Fatal
2011,Białystok,basic incomplete,1,Fatal
2011,Białystok,basic,22,Fatal
2011,Białystok,technical/professional,18,Fatal
2011,Białystok,medium,10,Fatal
2011,Białystok,higher,9,Fatal
2011,Gdańsk,basic incomplete,4,Fatal
2011,Gdańsk,basic,22,Fatal
2011,Gdańsk,technical/professional,14,Fatal
2011,Gdańsk,medium,5,Fatal
2011,Gdańsk,higher,2,Fatal
2011,Katowice,basic incomplete,1,Fatal
2011,Katowice,basic,31,Fatal
2011,Katowice,technical/professional,60,Fatal
2011,Katowice,medium,22,Fatal
2011,Katowice,higher,10,Fatal
2011,Kielce,basic incomplete,2,Fatal
2011,Kielce,basic,23,Fatal
2011,Kielce,technical/professional,32,Fatal
2011,Kielce,medium,5,Fatal
2011,Kielce,higher,7,Fatal
2011,Olsztyn,basic incomplete,2,Fatal
2011,Olsztyn,basic,16,Fatal
2011,Olsztyn,technical/professional,8,Fatal
2011,Olsztyn,medium,8,Fatal
2011,Olsztyn,higher,1,Fatal
2011,Poznań,basic incomplete,1,Fatal
2011,Poznań,basic,17,Fatal
2011,Poznań,technical/professional,36,Fatal
2011,Poznań,medium,9,Fatal
2011,Poznań,higher,5,Fatal
2011,Szczecin,basic incomplete,3,Fatal
2011,Szczecin,basic,11,Fatal
2011,Szczecin,technical/professional,9,Fatal
2011,Szczecin,medium,8,Fatal
2011,Szczecin,higher,4,Fatal
2011,Warszawa,basic incomplete,2,Fatal
2011,Warszawa,basic,8,Fatal
2011,Warszawa,technical/professional,12,Fatal
2011,Warszawa,medium,16,Fatal
2011,Warszawa,higher,3,Fatal
2012,Wrocław,basic incomplete,2,Fatal
2012,Wrocław,basic,13,Fatal
2012,Wrocław,technical/professional,26,Fatal
2012,Wrocław,medium,13,Fatal
2012,Wrocław,higher,5,Fatal
2012,Bydgoszcz,basic incomplete,5,Fatal
2012,Bydgoszcz,basic,41,Fatal
2012,Bydgoszcz,technical/professional,35,Fatal
2012,Bydgoszcz,medium,21,Fatal
2012,Bydgoszcz,higher,9,Fatal
2012,Lublin,basic incomplete,2,Fatal
2012,Lublin,basic,24,Fatal
2012,Lublin,technical/professional,38,Fatal
2012,Lublin,medium,15,Fatal
2012,Lublin,higher,6,Fatal
2012,Gorzów Wlkp.,basic incomplete,1,Fatal
2012,Gorzów Wlkp.,basic,5,Fatal
2012,Gorzów Wlkp.,technical/professional,8,Fatal
2012,Gorzów Wlkp.,medium,2,Fatal
2012,Gorzów Wlkp.,higher,3,Fatal
2012,Łódź,basic incomplete,1,Fatal
2012,Łódź,basic,33,Fatal
2012,Łódź,technical/professional,32,Fatal
2012,Łódź,medium,23,Fatal
2012,Łódź,higher,5,Fatal
2012,Kraków,basic incomplete,1,Fatal
2012,Kraków,basic,27,Fatal
2012,Kraków,technical/professional,37,Fatal
2012,Kraków,medium,25,Fatal
2012,Kraków,higher,8,Fatal
2012,Radom,basic incomplete,5,Fatal
2012,Radom,basic,42,Fatal
2012,Radom,technical/professional,29,Fatal
2012,Radom,medium,17,Fatal
2012,Radom,higher,3,Fatal
2012,Opole,basic incomplete,0,Fatal
2012,Opole,basic,4,Fatal
2012,Opole,technical/professional,7,Fatal
2012,Opole,medium,4,Fatal
2012,Opole,higher,2,Fatal
2012,Rzeszów,basic incomplete,2,Fatal
2012,Rzeszów,basic,15,Fatal
2012,Rzeszów,technical/professional,28,Fatal
2012,Rzeszów,medium,11,Fatal
2012,Rzeszów,higher,1,Fatal
2012,Białystok,basic incomplete,1,Fatal
2012,Białystok,basic,24,Fatal
2012,Białystok,technical/professional,13,Fatal
2012,Białystok,medium,11,Fatal
2012,Białystok,higher,6,Fatal
2012,Gdańsk,basic incomplete,2,Fatal
2012,Gdańsk,basic,12,Fatal
2012,Gdańsk,technical/professional,13,Fatal
2012,Gdańsk,medium,15,Fatal
2012,Gdańsk,higher,4,Fatal
2012,Katowice,basic incomplete,3,Fatal
2012,Katowice,basic,15,Fatal
2012,Katowice,technical/professional,52,Fatal
2012,Katowice,medium,24,Fatal
2012,Katowice,higher,7,Fatal
2012,Kielce,basic incomplete,4,Fatal
2012,Kielce,basic,37,Fatal
2012,Kielce,technical/professional,67,Fatal
2012,Kielce,medium,40,Fatal
2012,Kielce,higher,12,Fatal
2012,Olsztyn,basic incomplete,1,Fatal
2012,Olsztyn,basic,24,Fatal
2012,Olsztyn,technical/professional,10,Fatal
2012,Olsztyn,medium,9,Fatal
2012,Olsztyn,higher,6,Fatal
2012,Poznań,basic incomplete,0,Fatal
2012,Poznań,basic,12,Fatal
2012,Poznań,technical/professional,28,Fatal
2012,Poznań,medium,12,Fatal
2012,Poznań,higher,6,Fatal
2012,Szczecin,basic incomplete,0,Fatal
2012,Szczecin,basic,11,Fatal
2012,Szczecin,technical/professional,10,Fatal
2012,Szczecin,medium,6,Fatal
2012,Szczecin,higher,1,Fatal
2012,Warszawa,basic incomplete,1,Fatal
2012,Warszawa,basic,18,Fatal
2012,Warszawa,technical/professional,12,Fatal
2012,Warszawa,medium,14,Fatal
2012,Warszawa,higher,21,Fatal
2013,Bydgoszcz,basic incomplete,0,Fatal
2013,Bydgoszcz,basic,20,Fatal
2013,Bydgoszcz,technical/professional,35,Fatal
2013,Bydgoszcz,medium,18,Fatal
2013,Bydgoszcz,higher,6,Fatal
2013,Białystok,basic incomplete,1,Fatal
2013,Białystok,basic,26,Fatal
2013,Białystok,technical/professional,13,Fatal
2013,Białystok,medium,12,Fatal
2013,Białystok,higher,2,Fatal
2013,Gdańsk,basic incomplete,1,Fatal
2013,Gdańsk,basic,15,Fatal
2013,Gdańsk,technical/professional,23,Fatal
2013,Gdańsk,medium,5,Fatal
2013,Gdańsk,higher,6,Fatal
2013,Gorzów Wlkp.,basic incomplete,0,Fatal
2013,Gorzów Wlkp.,basic,6,Fatal
2013,Gorzów Wlkp.,technical/professional,10,Fatal
2013,Gorzów Wlkp.,medium,6,Fatal
2013,Gorzów Wlkp.,higher,0,Fatal
2013,Katowice,basic incomplete,2,Fatal
2013,Katowice,basic,41,Fatal
2013,Katowice,technical/professional,60,Fatal
2013,Katowice,medium,45,Fatal
2013,Katowice,higher,16,Fatal
2013,Kielce,basic incomplete,2,Fatal
2013,Kielce,basic,28,Fatal
2013,Kielce,technical/professional,44,Fatal
2013,Kielce,medium,23,Fatal
2013,Kielce,higher,9,Fatal
2013,Kraków,basic incomplete,1,Fatal
2013,Kraków,basic,31,Fatal
2013,Kraków,technical/professional,39,Fatal
2013,Kraków,medium,24,Fatal
2013,Kraków,higher,14,Fatal
2013,Łódź,basic incomplete,5,Fatal
2013,Łódź,basic,44,Fatal
2013,Łódź,technical/professional,32,Fatal
2013,Łódź,medium,30,Fatal
2013,Łódź,higher,10,Fatal
2013,Lublin,basic incomplete,5,Fatal
2013,Lublin,basic,53,Fatal
2013,Lublin,technical/professional,37,Fatal
2013,Lublin,medium,23,Fatal
2013,Lublin,higher,9,Fatal
2013,Olsztyn,basic incomplete,1,Fatal
2013,Olsztyn,basic,20,Fatal
2013,Olsztyn,technical/professional,8,Fatal
2013,Olsztyn,medium,12,Fatal
2013,Olsztyn,higher,3,Fatal
2013,Opole,basic incomplete,1,Fatal
2013,Opole,basic,9,Fatal
2013,Opole,technical/professional,15,Fatal
2013,Opole,medium,5,Fatal
2013,Opole,higher,3,Fatal
2013,Poznań,basic incomplete,2,Fatal
2013,Poznań,basic,38,Fatal
2013,Poznań,technical/professional,40,Fatal
2013,Poznań,medium,32,Fatal
2013,Poznań,higher,7,Fatal
2013,Rzeszów,basic incomplete,1,Fatal
2013,Rzeszów,basic,25,Fatal
2013,Rzeszów,technical/professional,20,Fatal
2013,Rzeszów,medium,19,Fatal
2013,Rzeszów,higher,5,Fatal
2013,Szczecin,basic incomplete,0,Fatal
2013,Szczecin,basic,32,Fatal
2013,Szczecin,technical/professional,27,Fatal
2013,Szczecin,medium,20,Fatal
2013,Szczecin,higher,12,Fatal
2013,Warszawa,basic incomplete,1,Fatal
2013,Warszawa,basic,12,Fatal
2013,Warszawa,technical/professional,14,Fatal
2013,Warszawa,medium,23,Fatal
2013,Warszawa,higher,18,Fatal
2013,Radom,basic incomplete,4,Fatal
2013,Radom,basic,51,Fatal
2013,Radom,technical/professional,39,Fatal
2013,Radom,medium,25,Fatal
2013,Radom,higher,4,Fatal
2013,Wrocław,basic incomplete,2,Fatal
2013,Wrocław,basic,39,Fatal
2013,Wrocław,technical/professional,51,Fatal
2013,Wrocław,medium,27,Fatal
2013,Wrocław,higher,10,Fatal
2014,Bydgoszcz,basic incomplete,2,Fatal
2014,Bydgoszcz,basic,13,Fatal
2014,Bydgoszcz,technical/professional,28,Fatal
2014,Bydgoszcz,medium,16,Fatal
2014,Bydgoszcz,higher,1,Fatal
2014,Białystok,basic incomplete,0,Fatal
2014,Białystok,basic,25,Fatal
2014,Białystok,technical/professional,10,Fatal
2014,Białystok,medium,10,Fatal
2014,Białystok,higher,2,Fatal
2014,Gdańsk,basic incomplete,1,Fatal
2014,Gdańsk,basic,16,Fatal
2014,Gdańsk,technical/professional,21,Fatal
2014,Gdańsk,medium,21,Fatal
2014,Gdańsk,higher,6,Fatal
2014,Gorzów Wlkp.,basic incomplete,0,Fatal
2014,Gorzów Wlkp.,basic,4,Fatal
2014,Gorzów Wlkp.,technical/professional,2,Fatal
2014,Gorzów Wlkp.,medium,0,Fatal
2014,Gorzów Wlkp.,higher,1,Fatal
2014,Katowice,basic incomplete,2,Fatal
2014,Katowice,basic,27,Fatal
2014,Katowice,technical/professional,61,Fatal
2014,Katowice,medium,35,Fatal
2014,Katowice,higher,9,Fatal
2014,Kielce,basic incomplete,1,Fatal
2014,Kielce,basic,40,Fatal
2014,Kielce,technical/professional,54,Fatal
2014,Kielce,medium,17,Fatal
2014,Kielce,higher,7,Fatal
2014,Kraków,basic incomplete,2,Fatal
2014,Kraków,basic,35,Fatal
2014,Kraków,technical/professional,41,Fatal
2014,Kraków,medium,31,Fatal
2014,Kraków,higher,6,Fatal
2014,Łódź,basic incomplete,1,Fatal
2014,Łódź,basic,37,Fatal
2014,Łódź,technical/professional,25,Fatal
2014,Łódź,medium,23,Fatal
2014,Łódź,higher,10,Fatal
2014,Lublin,basic incomplete,1,Fatal
2014,Lublin,basic,48,Fatal
2014,Lublin,technical/professional,32,Fatal
2014,Lublin,medium,22,Fatal
2014,Lublin,higher,11,Fatal
2014,Olsztyn,basic incomplete,0,Fatal
2014,Olsztyn,basic,21,Fatal
2014,Olsztyn,technical/professional,21,Fatal
2014,Olsztyn,medium,11,Fatal
2014,Olsztyn,higher,4,Fatal
2014,Opole,basic incomplete,0,Fatal
2014,Opole,basic,8,Fatal
2014,Opole,technical/professional,10,Fatal
2014,Opole,medium,11,Fatal
2014,Opole,higher,3,Fatal
2014,Poznań,basic incomplete,3,Fatal
2014,Poznań,basic,32,Fatal
2014,Poznań,technical/professional,46,Fatal
2014,Poznań,medium,29,Fatal
2014,Poznań,higher,3,Fatal
2014,Rzeszów,basic incomplete,0,Fatal
2014,Rzeszów,basic,30,Fatal
2014,Rzeszów,technical/professional,42,Fatal
2014,Rzeszów,medium,17,Fatal
2014,Rzeszów,higher,9,Fatal
2014,Szczecin,basic incomplete,1,Fatal
2014,Szczecin,basic,34,Fatal
2014,Szczecin,technical/professional,43,Fatal
2014,Szczecin,medium,24,Fatal
2014,Szczecin,higher,6,Fatal
2014,Warszawa,basic incomplete,0,Fatal
2014,Warszawa,basic,20,Fatal
2014,Warszawa,technical/professional,10,Fatal
2014,Warszawa,medium,34,Fatal
2014,Warszawa,higher,20,Fatal
2014,Radom,basic incomplete,1,Fatal
2014,Radom,basic,57,Fatal
2014,Radom,technical/professional,45,Fatal
2014,Radom,medium,26,Fatal
2014,Radom,higher,7,Fatal
2014,Wrocław,basic incomplete,6,Fatal
2014,Wrocław,basic,41,Fatal
2014,Wrocław,technical/professional,54,Fatal
2014,Wrocław,medium,30,Fatal
2014,Wrocław,higher,12,Fatal
2015,Bydgoszcz,basic incomplete,0,Fatal
2015,Bydgoszcz,basic,24,Fatal
2015,Bydgoszcz,technical/professional,20,Fatal
2015,Bydgoszcz,medium,10,Fatal
2015,Bydgoszcz,higher,2,Fatal
2015,Białystok,basic incomplete,1,Fatal
2015,Białystok,basic,10,Fatal
2015,Białystok,technical/professional,10,Fatal
2015,Białystok,medium,12,Fatal
2015,Białystok,higher,5,Fatal
2015,Gdańsk,basic incomplete,1,Fatal
2015,Gdańsk,basic,16,Fatal
2015,Gdańsk,technical/professional,19,Fatal
2015,Gdańsk,medium,10,Fatal
2015,Gdańsk,higher,7,Fatal
2015,Gorzów Wlkp.,basic incomplete,0,Fatal
2015,Gorzów Wlkp.,basic,9,Fatal
2015,Gorzów Wlkp.,technical/professional,7,Fatal
2015,Gorzów Wlkp.,medium,7,Fatal
2015,Gorzów Wlkp.,higher,1,Fatal
2015,Katowice,basic incomplete,0,Fatal
2015,Katowice,basic,31,Fatal
2015,Katowice,technical/professional,70,Fatal
2015,Katowice,medium,32,Fatal
2015,Katowice,higher,12,Fatal
2015,Kielce,basic incomplete,2,Fatal
2015,Kielce,basic,38,Fatal
2015,Kielce,technical/professional,45,Fatal
2015,Kielce,medium,32,Fatal
2015,Kielce,higher,7,Fatal
2015,Kraków,basic incomplete,0,Fatal
2015,Kraków,basic,20,Fatal
2015,Kraków,technical/professional,29,Fatal
2015,Kraków,medium,29,Fatal
2015,Kraków,higher,13,Fatal
2015,Łódź,basic incomplete,4,Fatal
2015,Łódź,basic,29,Fatal
2015,Łódź,technical/professional,25,Fatal
2015,Łódź,medium,24,Fatal
2015,Łódź,higher,9,Fatal
2015,Lublin,basic incomplete,1,Fatal
2015,Lublin,basic,46,Fatal
2015,Lublin,technical/professional,40,Fatal
2015,Lublin,medium,26,Fatal
2015,Lublin,higher,8,Fatal
2015,Olsztyn,basic incomplete,2,Fatal
2015,Olsztyn,basic,22,Fatal
2015,Olsztyn,technical/professional,13,Fatal
2015,Olsztyn,medium,7,Fatal
2015,Olsztyn,higher,7,Fatal
2015,Opole,basic incomplete,0,Fatal
2015,Opole,basic,16,Fatal
2015,Opole,technical/professional,18,Fatal
2015,Opole,medium,12,Fatal
2015,Opole,higher,3,Fatal
2015,Poznań,basic incomplete,0,Fatal
2015,Poznań,basic,29,Fatal
2015,Poznań,technical/professional,60,Fatal
2015,Poznań,medium,27,Fatal
2015,Poznań,higher,8,Fatal
2015,Rzeszów,basic incomplete,0,Fatal
2015,Rzeszów,basic,35,Fatal
2015,Rzeszów,technical/professional,26,Fatal
2015,Rzeszów,medium,19,Fatal
2015,Rzeszów,higher,11,Fatal
2015,Szczecin,basic incomplete,2,Fatal
2015,Szczecin,basic,28,Fatal
2015,Szczecin,technical/professional,18,Fatal
2015,Szczecin,medium,15,Fatal
2015,Szczecin,higher,5,Fatal
2015,Warszawa,basic incomplete,1,Fatal
2015,Warszawa,basic,10,Fatal
2015,Warszawa,technical/professional,11,Fatal
2015,Warszawa,medium,18,Fatal
2015,Warszawa,higher,18,Fatal
2015,Radom,basic incomplete,3,Fatal
2015,Radom,basic,51,Fatal
2015,Radom,technical/professional,34,Fatal
2015,Radom,medium,24,Fatal
2015,Radom,higher,4,Fatal
2015,Wrocław,basic incomplete,1,Fatal
2015,Wrocław,basic,39,Fatal
2015,Wrocław,technical/professional,45,Fatal
2015,Wrocław,medium,19,Fatal
2015,Wrocław,higher,12,Fatal
2016,Bydgoszcz,basic incomplete,3,Fatal
2016,Bydgoszcz,basic,16,Fatal
2016,Bydgoszcz,technical/professional,29,Fatal
2016,Bydgoszcz,medium,11,Fatal
2016,Bydgoszcz,higher,5,Fatal
2016,Białystok,basic incomplete,0,Fatal
2016,Białystok,basic,15,Fatal
2016,Białystok,technical/professional,12,Fatal
2016,Białystok,medium,9,Fatal
2016,Białystok,higher,2,Fatal
2016,Gdańsk,basic incomplete,2,Fatal
2016,Gdańsk,basic,17,Fatal
2016,Gdańsk,technical/professional,17,Fatal
2016,Gdańsk,medium,11,Fatal
2016,Gdańsk,higher,7,Fatal
2016,Gorzów Wlkp.,basic incomplete,0,Fatal
2016,Gorzów Wlkp.,basic,6,Fatal
2016,Gorzów Wlkp.,technical/professional,6,Fatal
2016,Gorzów Wlkp.,medium,3,Fatal
2016,Gorzów Wlkp.,higher,3,Fatal
2016,Katowice,basic incomplete,1,Fatal
2016,Katowice,basic,23,Fatal
2016,Katowice,technical/professional,47,Fatal
2016,Katowice,medium,35,Fatal
2016,Katowice,higher,11,Fatal
2016,Kielce,basic incomplete,0,Fatal
2016,Kielce,basic,40,Fatal
2016,Kielce,technical/professional,41,Fatal
2016,Kielce,medium,26,Fatal
2016,Kielce,higher,8,Fatal
2016,Kraków,basic incomplete,1,Fatal
2016,Kraków,basic,23,Fatal
2016,Kraków,technical/professional,39,Fatal
2016,Kraków,medium,24,Fatal
2016,Kraków,higher,12,Fatal
2016,Łódź,basic incomplete,1,Fatal
2016,Łódź,basic,42,Fatal
2016,Łódź,technical/professional,21,Fatal
2016,Łódź,medium,22,Fatal
2016,Łódź,higher,11,Fatal
2016,Lublin,basic incomplete,0,Fatal
2016,Lublin,basic,47,Fatal
2016,Lublin,technical/professional,35,Fatal
2016,Lublin,medium,18,Fatal
2016,Lublin,higher,7,Fatal
2016,Olsztyn,basic incomplete,0,Fatal
2016,Olsztyn,basic,19,Fatal
2016,Olsztyn,technical/professional,11,Fatal
2016,Olsztyn,medium,9,Fatal
2016,Olsztyn,higher,6,Fatal
2016,Opole,basic incomplete,1,Fatal
2016,Opole,basic,16,Fatal
2016,Opole,technical/professional,14,Fatal
2016,Opole,medium,4,Fatal
2016,Opole,higher,3,Fatal
2016,Poznań,basic incomplete,0,Fatal
2016,Poznań,basic,29,Fatal
2016,Poznań,technical/professional,54,Fatal
2016,Poznań,medium,20,Fatal
2016,Poznań,higher,11,Fatal
2016,Rzeszów,basic incomplete,0,Fatal
2016,Rzeszów,basic,22,Fatal
2016,Rzeszów,technical/professional,26,Fatal
2016,Rzeszów,medium,23,Fatal
2016,Rzeszów,higher,5,Fatal
2016,Szczecin,basic incomplete,0,Fatal
2016,Szczecin,basic,26,Fatal
2016,Szczecin,technical/professional,20,Fatal
2016,Szczecin,medium,21,Fatal
2016,Szczecin,higher,11,Fatal
2016,Warszawa,basic incomplete,1,Fatal
2016,Warszawa,basic,11,Fatal
2016,Warszawa,technical/professional,17,Fatal
2016,Warszawa,medium,23,Fatal
2016,Warszawa,higher,13,Fatal
2016,Radom,basic incomplete,1,Fatal
2016,Radom,basic,36,Fatal
2016,Radom,technical/professional,39,Fatal
2016,Radom,medium,19,Fatal
2016,Radom,higher,3,Fatal
2016,Wrocław,basic incomplete,0,Fatal
2016,Wrocław,basic,20,Fatal
2016,Wrocław,technical/professional,36,Fatal
2016,Wrocław,medium,28,Fatal
2016,Wrocław,higher,11,Fatal
2017,Bydgoszcz,basic incomplete,3,Fatal
2017,Bydgoszcz,basic,14,Fatal
2017,Bydgoszcz,junior high,4,Fatal
2017,Bydgoszcz,technical/professional,26,Fatal
2017,Bydgoszcz,medium,11,Fatal
2017,Bydgoszcz,post-secondary,0,Fatal
2017,Bydgoszcz,higher,3,Fatal
2017,Białystok,basic incomplete,2,Fatal
2017,Białystok,basic,14,Fatal
2017,Białystok,junior high,3,Fatal
2017,Białystok,technical/professional,7,Fatal
2017,Białystok,medium,13,Fatal
2017,Białystok,post-secondary,0,Fatal
2017,Białystok,higher,5,Fatal
2017,Gdańsk,basic incomplete,2,Fatal
2017,Gdańsk,basic,17,Fatal
2017,Gdańsk,junior high,4,Fatal
2017,Gdańsk,technical/professional,27,Fatal
2017,Gdańsk,medium,19,Fatal
2017,Gdańsk,post-secondary,0,Fatal
2017,Gdańsk,higher,14,Fatal
2017,Gorzów Wlkp.,basic incomplete,1,Fatal
2017,Gorzów Wlkp.,basic,7,Fatal
2017,Gorzów Wlkp.,junior high,3,Fatal
2017,Gorzów Wlkp.,technical/professional,5,Fatal
2017,Gorzów Wlkp.,medium,5,Fatal
2017,Gorzów Wlkp.,post-secondary,0,Fatal
2017,Gorzów Wlkp.,higher,4,Fatal
2017,Katowice,basic incomplete,2,Fatal
2017,Katowice,basic,36,Fatal
2017,Katowice,junior high,12,Fatal
2017,Katowice,technical/professional,68,Fatal
2017,Katowice,medium,51,Fatal
2017,Katowice,post-secondary,0,Fatal
2017,Katowice,higher,12,Fatal
2017,Kielce,basic incomplete,3,Fatal
2017,Kielce,basic,27,Fatal
2017,Kielce,junior high,3,Fatal
2017,Kielce,technical/professional,54,Fatal
2017,Kielce,medium,21,Fatal
2017,Kielce,post-secondary,0,Fatal
2017,Kielce,higher,6,Fatal
2017,Kraków,basic incomplete,3,Fatal
2017,Kraków,basic,31,Fatal
2017,Kraków,junior high,5,Fatal
2017,Kraków,technical/professional,48,Fatal
2017,Kraków,medium,29,Fatal
2017,Kraków,post-secondary,0,Fatal
2017,Kraków,higher,15,Fatal
2017,Łódź,basic incomplete,2,Fatal
2017,Łódź,basic,22,Fatal
2017,Łódź,junior high,8,Fatal
2017,Łódź,technical/professional,30,Fatal
2017,Łódź,medium,28,Fatal
2017,Łódź,post-secondary,1,Fatal
2017,Łódź,higher,5,Fatal
2017,Lublin,basic incomplete,1,Fatal
2017,Lublin,basic,34,Fatal
2017,Lublin,junior high,6,Fatal
2017,Lublin,technical/professional,38,Fatal
2017,Lublin,medium,31,Fatal
2017,Lublin,post-secondary,0,Fatal
2017,Lublin,higher,9,Fatal
2017,Olsztyn,basic incomplete,2,Fatal
2017,Olsztyn,basic,20,Fatal
2017,Olsztyn,junior high,6,Fatal
2017,Olsztyn,technical/professional,19,Fatal
2017,Olsztyn,medium,7,Fatal
2017,Olsztyn,post-secondary,0,Fatal
2017,Olsztyn,higher,4,Fatal
2017,Opole,basic incomplete,1,Fatal
2017,Opole,basic,6,Fatal
2017,Opole,junior high,1,Fatal
2017,Opole,technical/professional,26,Fatal
2017,Opole,medium,12,Fatal
2017,Opole,post-secondary,0,Fatal
2017,Opole,higher,2,Fatal
2017,Poznań,basic incomplete,3,Fatal
2017,Poznań,basic,35,Fatal
2017,Poznań,junior high,5,Fatal
2017,Poznań,technical/professional,60,Fatal
2017,Poznań,medium,29,Fatal
2017,Poznań,post-secondary,1,Fatal
2017,Poznań,higher,7,Fatal
2017,Rzeszów,basic incomplete,2,Fatal
2017,Rzeszów,basic,19,Fatal
2017,Rzeszów,junior high,5,Fatal
2017,Rzeszów,technical/professional,36,Fatal
2017,Rzeszów,medium,25,Fatal
2017,Rzeszów,post-secondary,0,Fatal
2017,Rzeszów,higher,9,Fatal
2017,Szczecin,basic incomplete,2,Fatal
2017,Szczecin,basic,25,Fatal
2017,Szczecin,junior high,6,Fatal
2017,Szczecin,technical/professional,19,Fatal
2017,Szczecin,medium,12,Fatal
2017,Szczecin,post-secondary,1,Fatal
2017,Szczecin,higher,5,Fatal
2017,Warszawa,basic incomplete,0,Fatal
2017,Warszawa,basic,18,Fatal
2017,Warszawa,junior high,6,Fatal
2017,Warszawa,technical/professional,20,Fatal
2017,Warszawa,medium,37,Fatal
2017,Warszawa,post-secondary,0,Fatal
2017,Warszawa,higher,19,Fatal
2017,Radom,basic incomplete,1,Fatal
2017,Radom,basic,47,Fatal
2017,Radom,junior high,9,Fatal
2017,Radom,technical/professional,33,Fatal
2017,Radom,medium,22,Fatal
2017,Radom,post-secondary,0,Fatal
2017,Radom,higher,5,Fatal
2017,Wrocław,basic incomplete,1,Fatal
2017,Wrocław,basic,20,Fatal
2017,Wrocław,junior high,7,Fatal
2017,Wrocław,technical/professional,42,Fatal
2017,Wrocław,medium,26,Fatal
2017,Wrocław,post-secondary,0,Fatal
2017,Wrocław,higher,8,Fatal
2018,Bydgoszcz,basic incomplete,0,Fatal
2018,Bydgoszcz,basic,18,Fatal
2018,Bydgoszcz,junior high,9,Fatal
2018,Bydgoszcz,technical/professional,13,Fatal
2018,Bydgoszcz,medium,16,Fatal
2018,Bydgoszcz,post-secondary,1,Fatal
2018,Bydgoszcz,higher,4,Fatal
2018,Białystok,basic incomplete,0,Fatal
2018,Białystok,basic,12,Fatal
2018,Białystok,junior high,4,Fatal
2018,Białystok,technical/professional,7,Fatal
2018,Białystok,medium,8,Fatal
2018,Białystok,post-secondary,0,Fatal
2018,Białystok,higher,3,Fatal
2018,Gdańsk,basic incomplete,3,Fatal
2018,Gdańsk,basic,15,Fatal
2018,Gdańsk,junior high,6,Fatal
2018,Gdańsk,technical/professional,13,Fatal
2018,Gdańsk,medium,16,Fatal
2018,Gdańsk,post-secondary,0,Fatal
2018,Gdańsk,higher,6,Fatal
2018,Gorzów Wlkp.,basic incomplete,1,Fatal
2018,Gorzów Wlkp.,basic,3,Fatal
2018,Gorzów Wlkp.,junior high,0,Fatal
2018,Gorzów Wlkp.,technical/professional,7,Fatal
2018,Gorzów Wlkp.,medium,2,Fatal
2018,Gorzów Wlkp.,post-secondary,0,Fatal
2018,Gorzów Wlkp.,higher,2,Fatal
2018,Katowice,basic incomplete,1,Fatal
2018,Katowice,basic,20,Fatal
2018,Katowice,junior high,7,Fatal
2018,Katowice,technical/professional,64,Fatal
2018,Katowice,medium,50,Fatal
2018,Katowice,post-secondary,0,Fatal
2018,Katowice,higher,19,Fatal
2018,Kielce,basic incomplete,0,Fatal
2018,Kielce,basic,32,Fatal
2018,Kielce,junior high,0,Fatal
2018,Kielce,technical/professional,40,Fatal
2018,Kielce,medium,34,Fatal
2018,Kielce,post-secondary,0,Fatal
2018,Kielce,higher,5,Fatal
2018,Kraków,basic incomplete,2,Fatal
2018,Kraków,basic,27,Fatal
2018,Kraków,junior high,3,Fatal
2018,Kraków,technical/professional,28,Fatal
2018,Kraków,medium,21,Fatal
2018,Kraków,post-secondary,0,Fatal
2018,Kraków,higher,14,Fatal
2018,Łódź,basic incomplete,3,Fatal
2018,Łódź,basic,21,Fatal
2018,Łódź,junior high,7,Fatal
2018,Łódź,technical/professional,21,Fatal
2018,Łódź,medium,32,Fatal
2018,Łódź,post-secondary,0,Fatal
2018,Łódź,higher,10,Fatal
2018,Lublin,basic incomplete,0,Fatal
2018,Lublin,basic,31,Fatal
2018,Lublin,junior high,6,Fatal
2018,Lublin,technical/professional,36,Fatal
2018,Lublin,medium,24,Fatal
2018,Lublin,post-secondary,0,Fatal
2018,Lublin,higher,7,Fatal
2018,Olsztyn,basic incomplete,2,Fatal
2018,Olsztyn,basic,14,Fatal
2018,Olsztyn,junior high,5,Fatal
2018,Olsztyn,technical/professional,13,Fatal
2018,Olsztyn,medium,7,Fatal
2018,Olsztyn,post-secondary,0,Fatal
2018,Olsztyn,higher,2,Fatal
2018,Opole,basic incomplete,4,Fatal
2018,Opole,basic,10,Fatal
