year,garnizon,civil_status,suicides,outcome
2009,Szczecin,concubine,12,Fatal
2009,Szczecin,widower,10,Fatal
2009,Szczecin,divorced,19,Fatal
2009,Szczecin,separated,1,Fatal
2009,Warszawa,single,62,Fatal
2009,Warszawa,married,83,Fatal
2009,Warszawa,concubine,6,Fatal
2009,Warszawa,widower,19,Fatal
2009,Warszawa,divorced,18,Fatal
2009,Warszawa,separated,2,Fatal
2010,Wrocław,single,71,Fatal
2010,Wrocław,married,99,Fatal
2010,Wrocław,concubine,14,Fatal
2010,Wrocław,widower,17,Fatal
2010,Wrocław,divorced,24,Fatal
2010,Wrocław,separated,3,Fatal
2010,Bydgoszcz,single,57,Fatal
2010,Bydgoszcz,married,116,Fatal
2010,Bydgoszcz,concubine,20,Fatal
2010,Bydgoszcz,widower,21,Fatal
2010,Bydgoszcz,divorced,13,Fatal
2010,Bydgoszcz,separated,7,Fatal
2010,Lublin,single,100,Fatal
2010,Lublin,married,131,Fatal
2010,Lublin,concubine,5,Fatal
2010,Lublin,widower,14,Fatal
2010,Lublin,divorced,24,Fatal
2010,Lublin,separated,3,Fatal
2010,Gorzów Wlkp.,single,31,Fatal
2010,Gorzów Wlkp.,married,48,Fatal
2010,Gorzów Wlkp.,concubine,7,Fatal
2010,Gorzów Wlkp.,widower,13,Fatal
2010,Gorzów Wlkp.,divorced,9,Fatal
2010,Gorzów Wlkp.,separated,0,Fatal
2010,Łódź,single,85,Fatal
2010,Łódź,married,136,Fatal
2010,Łódź,concubine,8,Fatal
2010,Łódź,widower,33,Fatal
2010,Łódź,divorced,29,Fatal
2010,Łódź,separated,3,Fatal
2010,Kraków,single,106,Fatal
2010,Kraków,married,170,Fatal
2010,Kraków,concubine,6,Fatal
2010,Kraków,widower,33,Fatal
2010,Kraków,divorced,21,Fatal
2010,Kraków,separated,1,Fatal
2010,Radom,single,106,Fatal
2010,Radom,married,171,Fatal
2010,Radom,concubine,4,Fatal
2010,Radom,widower,26,Fatal
2010,Radom,divorced,23,Fatal
2010,Radom,separated,3,Fatal
2010,Opole,single,26,Fatal
2010,Opole,married,37,Fatal
2010,Opole,concubine,2,Fatal
2010,Opole,widower,6,Fatal
2010,Opole,divorced,9,Fatal
2010,Opole,separated,1,Fatal
2010,Rzeszów,single,68,Fatal
2010,Rzeszów,married,92,Fatal
2010,Rzeszów,concubine,4,Fatal
2010,Rzeszów,widower,14,Fatal
2010,Rzeszów,divorced,11,Fatal
2010,Rzeszów,separated,0,Fatal
2010,Białystok,single,58,Fatal
2010,Białystok,married,72,Fatal
2010,Białystok,concubine,3,Fatal
2010,Białystok,widower,10,Fatal
2010,Białystok,divorced,11,Fatal
2010,Białystok,separated,1,Fatal
2010,Gdańsk,single,54,Fatal
2010,Gdańsk,married,82,Fatal
2010,Gdańsk,concubine,16,Fatal
2010,Gdańsk,widower,7,Fatal
2010,Gdańsk,divorced,21,Fatal
2010,Gdańsk,separated,0,Fatal
2010,Katowice,single,123,Fatal
2010,Katowice,married,224,Fatal
2010,Katowice,concubine,11,Fatal
2010,Katowice,widower,38,Fatal
2010,Katowice,divorced,31,Fatal
2010,Katowice,separated,3,Fatal
2010,Kielce,single,58,Fatal
2010,Kielce,married,76,Fatal
2010,Kielce,concubine,8,Fatal
2010,Kielce,widower,15,Fatal
2010,Kielce,divorced,12,Fatal
2010,Kielce,separated,2,Fatal
2010,Olsztyn,single,58,Fatal
2010,Olsztyn,married,94,Fatal
2010,Olsztyn,concubine,7,Fatal
2010,Olsztyn,widower,10,Fatal
2010,Olsztyn,divorced,15,Fatal
2010,Olsztyn,separated,1,Fatal
2010,Poznań,single,91,Fatal
2010,Poznań,married,159,Fatal
2010,Poznań,concubine,6,Fatal
2010,Poznań,widower,14,Fatal
2010,Poznań,divorced,16,Fatal
2010,Poznań,separated,2,Fatal
2010,Szczecin,single,29,Fatal
2010,Szczecin,married,64,Fatal
2010,Szczecin,concubine,10,Fatal
2010,Szczecin,widower,13,Fatal
2010,Szczecin,divorced,5,Fatal
2010,Szczecin,separated,0,Fatal
2010,Warszawa,single,57,Fatal
2010,Warszawa,married,70,Fatal
2010,Warszawa,concubine,8,Fatal
2010,Warszawa,widower,18,Fatal
2010,Warszawa,divorced,20,Fatal
2010,Warszawa,separated,1,Fatal
2011,Wrocław,single,57,Fatal
2011,Wrocław,married,86,Fatal
2011,Wrocław,concubine,16,Fatal
2011,Wrocław,widower,7,Fatal
2011,Wrocław,divorced,26,Fatal
2011,Wrocław,separated,3,Fatal
2011,Bydgoszcz,single,76,Fatal
2011,Bydgoszcz,married,127,Fatal
2011,Bydgoszcz,concubine,13,Fatal
2011,Bydgoszcz,widower,18,Fatal
2011,Bydgoszcz,divorced,15,Fatal
2011,Bydgoszcz,separated,2,Fatal
2011,Lublin,single,88,Fatal
2011,Lublin,married,121,Fatal
2011,Lublin,concubine,3,Fatal
2011,Lublin,widower,11,Fatal
2011,Lublin,divorced,13,Fatal
2011,Lublin,separated,2,Fatal
2011,Gorzów Wlkp.,single,33,Fatal
2011,Gorzów Wlkp.,married,56,Fatal
2011,Gorzów Wlkp.,concubine,9,Fatal
2011,Gorzów Wlkp.,widower,9,Fatal
2011,Gorzów Wlkp.,divorced,4,Fatal
2011,Gorzów Wlkp.,separated,0,Fatal
2011,Łódź,single,92,Fatal
2011,Łódź,married,134,Fatal
2011,Łódź,concubine,18,Fatal
2011,Łódź,widower,25,Fatal
2011,Łódź,divorced,24,Fatal
2011,Łódź,separated,1,Fatal
2011,Kraków,single,103,Fatal
2011,Kraków,married,173,Fatal
2011,Kraków,concubine,5,Fatal
2011,Kraków,widower,18,Fatal
2011,Kraków,divorced,22,Fatal
2011,Kraków,separated,2,Fatal
2011,Radom,single,105,Fatal
2011,Radom,married,142,Fatal
2011,Radom,concubine,13,Fatal
2011,Radom,widower,22,Fatal
2011,Radom,divorced,18,Fatal
2011,Radom,separated,6,Fatal
2011,Opole,single,22,Fatal
2011,Opole,married,26,Fatal
2011,Opole,concubine,0,Fatal
2011,Opole,widower,7,Fatal
2011,Opole,divorced,7,Fatal
2011,Opole,separated,0,Fatal
2011,Rzeszów,single,51,Fatal
2011,Rzeszów,married,71,Fatal
2011,Rzeszów,concubine,6,Fatal
2011,Rzeszów,widower,7,Fatal
2011,Rzeszów,divorced,10,Fatal
2011,Rzeszów,separated,1,Fatal
2011,Białystok,single,56,Fatal
2011,Białystok,married,65,Fatal
2011,Białystok,concubine,3,Fatal
2011,Białystok,widower,14,Fatal
2011,Białystok,divorced,12,Fatal
2011,Białystok,separated,1,Fatal
2011,Gdańsk,single,66,Fatal
2011,Gdańsk,married,100,Fatal
2011,Gdańsk,concubine,15,Fatal
2011,Gdańsk,widower,8,Fatal
2011,Gdańsk,divorced,14,Fatal
2011,Gdańsk,separated,0,Fatal
2011,Katowice,single,107,Fatal
2011,Katowice,married,205,Fatal
2011,Katowice,concubine,15,Fatal
2011,Katowice,widower,31,Fatal
2011,Katowice,divorced,40,Fatal
2011,Katowice,separated,3,Fatal
2011,Kielce,single,48,Fatal
2011,Kielce,married,72,Fatal
2011,Kielce,concubine,0,Fatal
2011,Kielce,widower,9,Fatal
2011,Kielce,divorced,14,Fatal
2011,Kielce,separated,2,Fatal
2011,Olsztyn,single,49,Fatal
2011,Olsztyn,married,82,Fatal
2011,Olsztyn,concubine,7,Fatal
2011,Olsztyn,widower,7,Fatal
2011,Olsztyn,divorced,11,Fatal
2011,Olsztyn,separated,1,Fatal
2011,Poznań,single,79,Fatal
2011,Poznań,married,111,Fatal
2011,Poznań,concubine,13,Fatal
2011,Poznań,widower,19,Fatal
2011,Poznań,divorced,21,Fatal
2011,Poznań,separated,0,Fatal
2011,Szczecin,single,33,Fatal
2011,Szczecin,married,69,Fatal
2011,Szczecin,concubine,6,Fatal
2011,Szczecin,widower,13,Fatal
2011,Szczecin,divorced,14,Fatal
2011,Szczecin,separated,1,Fatal
2011,Warszawa,single,67,Fatal
2011,Warszawa,married,68,Fatal
2011,Warszawa,concubine,8,Fatal
2011,Warszawa,widower,9,Fatal
2011,Warszawa,divorced,18,Fatal
2011,Warszawa,separated,1,Fatal
2012,Wrocław,single,67,Fatal
2012,Wrocław,married,92,Fatal
2012,Wrocław,concubine,16,Fatal
2012,Wrocław,widower,17,Fatal
2012,Wrocław,divorced,23,Fatal
2012,Wrocław,separated,0,Fatal
2012,Bydgoszcz,single,82,Fatal
2012,Bydgoszcz,married,138,Fatal
2012,Bydgoszcz,concubine,11,Fatal
2012,Bydgoszcz,widower,17,Fatal
2012,Bydgoszcz,divorced,22,Fatal
2012,Bydgoszcz,separated,0,Fatal
2012,Lublin,single,75,Fatal
2012,Lublin,married,110,Fatal
2012,Lublin,concubine,7,Fatal
2012,Lublin,widower,16,Fatal
2012,Lublin,divorced,15,Fatal
2012,Lublin,separated,5,Fatal
2012,Gorzów Wlkp.,single,40,Fatal
2012,Gorzów Wlkp.,married,61,Fatal
2012,Gorzów Wlkp.,concubine,4,Fatal
2012,Gorzów Wlkp.,widower,15,Fatal
2012,Gorzów Wlkp.,divorced,9,Fatal
2012,Gorzów Wlkp.,separated,0,Fatal
2012,Łódź,single,95,Fatal
2012,Łódź,married,154,Fatal
2012,Łódź,concubine,13,Fatal
2012,Łódź,widower,27,Fatal
2012,Łódź,divorced,28,Fatal
2012,Łódź,separated,2,Fatal
2012,Kraków,single,110,Fatal
2012,Kraków,married,151,Fatal
2012,Kraków,concubine,6,Fatal
2012,Kraków,widower,21,Fatal
2012,Kraków,divorced,20,Fatal
2012,Kraków,separated,2,Fatal
2012,Radom,single,110,Fatal
2012,Radom,married,138,Fatal
2012,Radom,concubine,6,Fatal
2012,Radom,widower,23,Fatal
2012,Radom,divorced,20,Fatal
2012,Radom,separated,3,Fatal
2012,Opole,single,21,Fatal
2012,Opole,married,39,Fatal
2012,Opole,concubine,4,Fatal
2012,Opole,widower,6,Fatal
2012,Opole,divorced,12,Fatal
2012,Opole,separated,0,Fatal
2012,Rzeszów,single,65,Fatal
2012,Rzeszów,married,98,Fatal
2012,Rzeszów,concubine,6,Fatal
2012,Rzeszów,widower,11,Fatal
2012,Rzeszów,divorced,7,Fatal
2012,Rzeszów,separated,0,Fatal
2012,Białystok,single,57,Fatal
2012,Białystok,married,74,Fatal
2012,Białystok,concubine,6,Fatal
2012,Białystok,widower,15,Fatal
2012,Białystok,divorced,13,Fatal
2012,Białystok,separated,1,Fatal
2012,Gdańsk,single,58,Fatal
2012,Gdańsk,married,74,Fatal
2012,Gdańsk,concubine,13,Fatal
2012,Gdańsk,widower,11,Fatal
2012,Gdańsk,divorced,18,Fatal
2012,Gdańsk,separated,3,Fatal
2012,Katowice,single,101,Fatal
2012,Katowice,married,175,Fatal
2012,Katowice,concubine,13,Fatal
2012,Katowice,widower,34,Fatal
2012,Katowice,divorced,28,Fatal
2012,Katowice,separated,0,Fatal
2012,Kielce,single,99,Fatal
2012,Kielce,married,144,Fatal
2012,Kielce,concubine,11,Fatal
2012,Kielce,widower,25,Fatal
2012,Kielce,divorced,18,Fatal
2012,Kielce,separated,3,Fatal
2012,Olsztyn,single,65,Fatal
2012,Olsztyn,married,81,Fatal
2012,Olsztyn,concubine,11,Fatal
2012,Olsztyn,widower,10,Fatal
2012,Olsztyn,divorced,11,Fatal
2012,Olsztyn,separated,0,Fatal
2012,Poznań,single,74,Fatal
2012,Poznań,married,113,Fatal
2012,Poznań,concubine,3,Fatal
2012,Poznań,widower,19,Fatal
2012,Poznań,divorced,17,Fatal
2012,Poznań,separated,0,Fatal
2012,Szczecin,single,37,Fatal
2012,Szczecin,married,39,Fatal
2012,Szczecin,concubine,10,Fatal
2012,Szczecin,widower,7,Fatal
2012,Szczecin,divorced,12,Fatal
2012,Szczecin,separated,0,Fatal
2012,Warszawa,single,103,Fatal
2012,Warszawa,married,132,Fatal
2012,Warszawa,concubine,12,Fatal
2012,Warszawa,widower,17,Fatal
2012,Warszawa,divorced,30,Fatal
2012,Warszawa,separated,2,Fatal
2013,Bydgoszcz,single,60,Fatal
2013,Bydgoszcz,married,106,Fatal
2013,Bydgoszcz,concubine,11,Fatal
2013,Bydgoszcz,widower,22,Fatal
2013,Bydgoszcz,divorced,17,Fatal
2013,Bydgoszcz,separated,2,Fatal
2013,Białystok,single,50,Fatal
2013,Białystok,married,73,Fatal
2013,Białystok,concubine,4,Fatal
2013,Białystok,widower,10,Fatal
2013,Białystok,divorced,19,Fatal
2013,Białystok,separated,1,Fatal
2013,Gdańsk,single,83,Fatal
2013,Gdańsk,married,142,Fatal
2013,Gdańsk,concubine,5,Fatal
2013,Gdańsk,widower,19,Fatal
2013,Gdańsk,divorced,38,Fatal
2013,Gdańsk,separated,1,Fatal
2013,Gorzów Wlkp.,single,46,Fatal
2013,Gorzów Wlkp.,married,68,Fatal
2013,Gorzów Wlkp.,concubine,3,Fatal
2013,Gorzów Wlkp.,widower,9,Fatal
2013,Gorzów Wlkp.,divorced,11,Fatal
2013,Gorzów Wlkp.,separated,1,Fatal
2013,Katowice,single,209,Fatal
2013,Katowice,married,328,Fatal
2013,Katowice,concubine,22,Fatal
2013,Katowice,widower,50,Fatal
2013,Katowice,divorced,63,Fatal
2013,Katowice,separated,7,Fatal
2013,Kielce,single,76,Fatal
2013,Kielce,married,112,Fatal
2013,Kielce,concubine,6,Fatal
2013,Kielce,widower,19,Fatal
2013,Kielce,divorced,30,Fatal
2013,Kielce,separated,3,Fatal
2013,Kraków,single,126,Fatal
2013,Kraków,married,198,Fatal
2013,Kraków,concubine,9,Fatal
2013,Kraków,widower,37,Fatal
2013,Kraków,divorced,30,Fatal
2013,Kraków,separated,4,Fatal
2013,Łódź,single,122,Fatal
2013,Łódź,married,163,Fatal
2013,Łódź,concubine,14,Fatal
2013,Łódź,widower,36,Fatal
2013,Łódź,divorced,32,Fatal
2013,Łódź,separated,4,Fatal
2013,Lublin,single,121,Fatal
2013,Lublin,married,161,Fatal
2013,Lublin,concubine,10,Fatal
2013,Lublin,widower,30,Fatal
2013,Lublin,divorced,31,Fatal
2013,Lublin,separated,4,Fatal
2013,Olsztyn,single,66,Fatal
2013,Olsztyn,married,106,Fatal
2013,Olsztyn,concubine,11,Fatal
2013,Olsztyn,widower,10,Fatal
2013,Olsztyn,divorced,13,Fatal
2013,Olsztyn,separated,1,Fatal
2013,Opole,single,37,Fatal
2013,Opole,married,69,Fatal
2013,Opole,concubine,3,Fatal
2013,Opole,widower,11,Fatal
2013,Opole,divorced,12,Fatal
2013,Opole,separated,3,Fatal
2013,Poznań,single,108,Fatal
2013,Poznań,married,177,Fatal
2013,Poznań,concubine,11,Fatal
2013,Poznań,widower,25,Fatal
2013,Poznań,divorced,35,Fatal
2013,Poznań,separated,0,Fatal
2013,Rzeszów,single,75,Fatal
2013,Rzeszów,married,141,Fatal
2013,Rzeszów,concubine,1,Fatal
2013,Rzeszów,widower,11,Fatal
2013,Rzeszów,divorced,17,Fatal
2013,Rzeszów,separated,2,Fatal
2013,Szczecin,single,94,Fatal
2013,Szczecin,married,121,Fatal
2013,Szczecin,concubine,10,Fatal
2013,Szczecin,widower,16,Fatal
2013,Szczecin,divorced,36,Fatal
2013,Szczecin,separated,0,Fatal
2013,Warszawa,single,107,Fatal
2013,Warszawa,married,162,Fatal
2013,Warszawa,concubine,15,Fatal
2013,Warszawa,widower,24,Fatal
2013,Warszawa,divorced,38,Fatal
2013,Warszawa,separated,4,Fatal
2013,Radom,single,129,Fatal
2013,Radom,married,198,Fatal
2013,Radom,concubine,15,Fatal
2013,Radom,widower,32,Fatal
2013,Radom,divorced,24,Fatal
2013,Radom,separated,4,Fatal
2013,Wrocław,single,139,Fatal
2013,Wrocław,married,153,Fatal
2013,Wrocław,concubine,29,Fatal
2013,Wrocław,widower,44,Fatal
2013,Wrocław,divorced,38,Fatal
2013,Wrocław,separated,3,Fatal
2014,Bydgoszcz,single,68,Fatal
2014,Bydgoszcz,married,135,Fatal
2014,Bydgoszcz,concubine,12,Fatal
2014,Bydgoszcz,widower,19,Fatal
2014,Bydgoszcz,divorced,25,Fatal
2014,Bydgoszcz,separated,2,Fatal
2014,Białystok,single,55,Fatal
2014,Białystok,married,68,Fatal
2014,Białystok,concubine,7,Fatal
2014,Białystok,widower,9,Fatal
2014,Białystok,divorced,11,Fatal
2014,Białystok,separated,2,Fatal
2014,Gdańsk,single,82,Fatal
2014,Gdańsk,married,148,Fatal
2014,Gdańsk,concubine,12,Fatal
2014,Gdańsk,widower,7,Fatal
2014,Gdańsk,divorced,24,Fatal
2014,Gdańsk,separated,5,Fatal
2014,Gorzów Wlkp.,single,49,Fatal
2014,Gorzów Wlkp.,married,54,Fatal
2014,Gorzów Wlkp.,concubine,1,Fatal
2014,Gorzów Wlkp.,widower,8,Fatal
2014,Gorzów Wlkp.,divorced,8,Fatal
2014,Gorzów Wlkp.,separated,2,Fatal
2014,Katowice,single,171,Fatal
2014,Katowice,married,321,Fatal
2014,Katowice,concubine,26,Fatal
2014,Katowice,widower,41,Fatal
2014,Katowice,divorced,69,Fatal
2014,Katowice,separated,3,Fatal
2014,Kielce,single,68,Fatal
2014,Kielce,married,113,Fatal
2014,Kielce,concubine,4,Fatal
2014,Kielce,widower,25,Fatal
2014,Kielce,divorced,17,Fatal
2014,Kielce,separated,2,Fatal
2014,Kraków,single,165,Fatal
2014,Kraków,married,227,Fatal
2014,Kraków,concubine,10,Fatal
2014,Kraków,widower,31,Fatal
2014,Kraków,divorced,36,Fatal
2014,Kraków,separated,2,Fatal
2014,Łódź,single,119,Fatal
2014,Łódź,married,175,Fatal
2014,Łódź,concubine,22,Fatal
2014,Łódź,widower,37,Fatal
2014,Łódź,divorced,33,Fatal
2014,Łódź,separated,4,Fatal
2014,Lublin,single,118,Fatal
2014,Lublin,married,147,Fatal
2014,Lublin,concubine,13,Fatal
2014,Lublin,widower,29,Fatal
2014,Lublin,divorced,33,Fatal
2014,Lublin,separated,2,Fatal
2014,Olsztyn,single,92,Fatal
2014,Olsztyn,married,111,Fatal
2014,Olsztyn,concubine,11,Fatal
2014,Olsztyn,widower,22,Fatal
2014,Olsztyn,divorced,21,Fatal
2014,Olsztyn,separated,2,Fatal
2014,Opole,single,35,Fatal
2014,Opole,married,62,Fatal
2014,Opole,concubine,3,Fatal
2014,Opole,widower,10,Fatal
2014,Opole,divorced,14,Fatal
2014,Opole,separated,0,Fatal
2014,Poznań,single,119,Fatal
2014,Poznań,married,202,Fatal
2014,Poznań,concubine,10,Fatal
2014,Poznań,widower,31,Fatal
2014,Poznań,divorced,48,Fatal
2014,Poznań,separated,3,Fatal
2014,Rzeszów,single,96,Fatal
2014,Rzeszów,married,123,Fatal
2014,Rzeszów,concubine,5,Fatal
2014,Rzeszów,widower,14,Fatal
2014,Rzeszów,divorced,21,Fatal
2014,Rzeszów,separated,1,Fatal
2014,Szczecin,single,108,Fatal
2014,Szczecin,married,117,Fatal
2014,Szczecin,concubine,13,Fatal
2014,Szczecin,widower,15,Fatal
2014,Szczecin,divorced,37,Fatal
2014,Szczecin,separated,0,Fatal
2014,Warszawa,single,118,Fatal
2014,Warszawa,married,167,Fatal
2014,Warszawa,concubine,15,Fatal
2014,Warszawa,widower,17,Fatal
2014,Warszawa,divorced,41,Fatal
2014,Warszawa,separated,1,Fatal
2014,Radom,single,130,Fatal
2014,Radom,married,200,Fatal
2014,Radom,concubine,15,Fatal
2014,Radom,widower,25,Fatal
2014,Radom,divorced,37,Fatal
2014,Radom,separated,0,Fatal
2014,Wrocław,single,180,Fatal
2014,Wrocław,married,186,Fatal
2014,Wrocław,concubine,30,Fatal
2014,Wrocław,widower,40,Fatal
2014,Wrocław,divorced,44,Fatal
2014,Wrocław,separated,6,Fatal
2015,Bydgoszcz,single,82,Fatal
2015,Bydgoszcz,married,107,Fatal
2015,Bydgoszcz,concubine,6,Fatal
2015,Bydgoszcz,widower,16,Fatal
2015,Bydgoszcz,divorced,27,Fatal
2015,Bydgoszcz,separated,0,Fatal
2015,Białystok,single,45,Fatal
2015,Białystok,married,75,Fatal
2015,Białystok,concubine,2,Fatal
2015,Białystok,widower,4,Fatal
2015,Białystok,divorced,16,Fatal
2015,Białystok,separated,0,Fatal
2015,Gdańsk,single,87,Fatal
2015,Gdańsk,married,109,Fatal
2015,Gdańsk,concubine,15,Fatal
2015,Gdańsk,widower,21,Fatal
2015,Gdańsk,divorced,30,Fatal
2015,Gdańsk,separated,2,Fatal
2015,Gorzów Wlkp.,single,45,Fatal
2015,Gorzów Wlkp.,married,57,Fatal
2015,Gorzów Wlkp.,concubine,11,Fatal
2015,Gorzów Wlkp.,widower,8,Fatal
2015,Gorzów Wlkp.,divorced,15,Fatal
2015,Gorzów Wlkp.,separated,1,Fatal
2015,Katowice,single,161,Fatal
2015,Katowice,married,272,Fatal
2015,Katowice,concubine,28,Fatal
2015,Katowice,widower,53,Fatal
2015,Katowice,divorced,61,Fatal
2015,Katowice,separated,10,Fatal
2015,Kielce,single,78,Fatal
2015,Kielce,married,92,Fatal
2015,Kielce,concubine,5,Fatal
2015,Kielce,widower,28,Fatal
2015,Kielce,divorced,22,Fatal
2015,Kielce,separated,2,Fatal
2015,Kraków,single,168,Fatal
2015,Kraków,married,179,Fatal
2015,Kraków,concubine,7,Fatal
2015,Kraków,widower,37,Fatal
2015,Kraków,divorced,27,Fatal
2015,Kraków,separated,1,Fatal
2015,Łódź,single,108,Fatal
2015,Łódź,married,141,Fatal
2015,Łódź,concubine,16,Fatal
2015,Łódź,widower,23,Fatal
2015,Łódź,divorced,32,Fatal
2015,Łódź,separated,3,Fatal
2015,Lublin,single,116,Fatal
2015,Lublin,married,128,Fatal
2015,Lublin,concubine,12,Fatal
2015,Lublin,widower,25,Fatal
2015,Lublin,divorced,36,Fatal
2015,Lublin,separated,10,Fatal
2015,Olsztyn,single,78,Fatal
2015,Olsztyn,married,94,Fatal
2015,Olsztyn,concubine,14,Fatal
2015,Olsztyn,widower,10,Fatal
2015,Olsztyn,divorced,26,Fatal
2015,Olsztyn,separated,3,Fatal
2015,Opole,single,41,Fatal
2015,Opole,married,61,Fatal
2015,Opole,concubine,12,Fatal
2015,Opole,widower,8,Fatal
2015,Opole,divorced,12,Fatal
2015,Opole,separated,0,Fatal
2015,Poznań,single,108,Fatal
2015,Poznań,married,185,Fatal
2015,Poznań,concubine,8,Fatal
2015,Poznań,widower,24,Fatal
2015,Poznań,divorced,31,Fatal
2015,Poznań,separated,0,Fatal
2015,Rzeszów,single,85,Fatal
2015,Rzeszów,married,121,Fatal
2015,Rzeszów,concubine,6,Fatal
2015,Rzeszów,widower,20,Fatal
2015,Rzeszów,divorced,22,Fatal
2015,Rzeszów,separated,3,Fatal
2015,Szczecin,single,89,Fatal
2015,Szczecin,married,91,Fatal
2015,Szczecin,concubine,19,Fatal
2015,Szczecin,widower,21,Fatal
2015,Szczecin,divorced,25,Fatal
2015,Szczecin,separated,2,Fatal
2015,Warszawa,single,108,Fatal
2015,Warszawa,married,116,Fatal
2015,Warszawa,concubine,15,Fatal
2015,Warszawa,widower,18,Fatal
2015,Warszawa,divorced,33,Fatal
2015,Warszawa,separated,1,Fatal
2015,Radom,single,131,Fatal
2015,Radom,married,172,Fatal
2015,Radom,concubine,11,Fatal
2015,Radom,widower,21,Fatal
2015,Radom,divorced,27,Fatal
2015,Radom,separated,4,Fatal
2015,Wrocław,single,143,Fatal
2015,Wrocław,married,163,Fatal
2015,Wrocław,concubine,21,Fatal
2015,Wrocław,widower,28,Fatal
2015,Wrocław,divorced,42,Fatal
2015,Wrocław,separated,4,Fatal
2016,Bydgoszcz,single,78,Fatal
2016,Bydgoszcz,married,116,Fatal
2016,Bydgoszcz,concubine,4,Fatal
2016,Bydgoszcz,widower,16,Fatal
2016,Bydgoszcz,divorced,13,Fatal
2016,Bydgoszcz,separated,2,Fatal
2016,Białystok,single,52,Fatal
2016,Białystok,married,64,Fatal
2016,Białystok,concubine,3,Fatal
2016,Białystok,widower,12,Fatal
2016,Białystok,divorced,12,Fatal
2016,Białystok,separated,1,Fatal
2016,Gdańsk,single,82,Fatal
2016,Gdańsk,married,104,Fatal
2016,Gdańsk,concubine,15,Fatal
2016,Gdańsk,widower,15,Fatal
2016,Gdańsk,divorced,20,Fatal
2016,Gdańsk,separated,5,Fatal
2016,Gorzów Wlkp.,single,49,Fatal
2016,Gorzów Wlkp.,married,52,Fatal
2016,Gorzów Wlkp.,concubine,8,Fatal
2016,Gorzów Wlkp.,widower,12,Fatal
2016,Gorzów Wlkp.,divorced,11,Fatal
2016,Gorzów Wlkp.,separated,1,Fatal
2016,Katowice,single,158,Fatal
2016,Katowice,married,230,Fatal
2016,Katowice,concubine,34,Fatal
2016,Katowice,widower,55,Fatal
2016,Katowice,divorced,69,Fatal
2016,Katowice,separated,3,Fatal
2016,Kielce,single,61,Fatal
2016,Kielce,married,79,Fatal
2016,Kielce,concubine,5,Fatal
2016,Kielce,widower,21,Fatal
2016,Kielce,divorced,31,Fatal
2016,Kielce,separated,3,Fatal
2016,Kraków,single,145,Fatal
2016,Kraków,married,207,Fatal
2016,Kraków,concubine,8,Fatal
2016,Kraków,widower,41,Fatal
2016,Kraków,divorced,31,Fatal
2016,Kraków,separated,0,Fatal
2016,Łódź,single,92,Fatal
2016,Łódź,married,138,Fatal
2016,Łódź,concubine,16,Fatal
2016,Łódź,widower,41,Fatal
2016,Łódź,divorced,27,Fatal
2016,Łódź,separated,1,Fatal
2016,Lublin,single,121,Fatal
2016,Lublin,married,134,Fatal
2016,Lublin,concubine,6,Fatal
2016,Lublin,widower,23,Fatal
2016,Lublin,divorced,25,Fatal
2016,Lublin,separated,1,Fatal
2016,Olsztyn,single,58,Fatal
2016,Olsztyn,married,86,Fatal
2016,Olsztyn,concubine,10,Fatal
2016,Olsztyn,widower,11,Fatal
2016,Olsztyn,divorced,20,Fatal
2016,Olsztyn,separated,1,Fatal
2016,Opole,single,43,Fatal
2016,Opole,married,40,Fatal
2016,Opole,concubine,10,Fatal
2016,Opole,widower,10,Fatal
2016,Opole,divorced,13,Fatal
2016,Opole,separated,1,Fatal
2016,Poznań,single,106,Fatal
2016,Poznań,married,172,Fatal
2016,Poznań,concubine,14,Fatal
2016,Poznań,widower,28,Fatal
2016,Poznań,divorced,29,Fatal
2016,Poznań,separated,1,Fatal
2016,Rzeszów,single,69,Fatal
2016,Rzeszów,married,118,Fatal
2016,Rzeszów,concubine,5,Fatal
2016,Rzeszów,widower,16,Fatal
2016,Rzeszów,divorced,13,Fatal
2016,Rzeszów,separated,3,Fatal
2016,Szczecin,single,69,Fatal
2016,Szczecin,married,92,Fatal
2016,Szczecin,concubine,21,Fatal
2016,Szczecin,widower,16,Fatal
2016,Szczecin,divorced,26,Fatal
2016,Szczecin,separated,3,Fatal
2016,Warszawa,single,97,Fatal
2016,Warszawa,married,123,Fatal
2016,Warszawa,concubine,15,Fatal
2016,Warszawa,widower,22,Fatal
2016,Warszawa,divorced,26,Fatal
2016,Warszawa,separated,1,Fatal
2016,Radom,single,121,Fatal
2016,Radom,married,162,Fatal
2016,Radom,concubine,12,Fatal
2016,Radom,widower,28,Fatal
2016,Radom,divorced,25,Fatal
2016,Radom,separated,1,Fatal
2016,Wrocław,single,128,Fatal
2016,Wrocław,married,161,Fatal
2016,Wrocław,concubine,20,Fatal
2016,Wrocław,widower,30,Fatal
2016,Wrocław,divorced,40,Fatal
2016,Wrocław,separated,4,Fatal
2017,Bydgoszcz,single,76,Fatal
2017,Bydgoszcz,married,93,Fatal
2017,Bydgoszcz,concubine,11,Fatal
2017,Bydgoszcz,widower,25,Fatal
2017,Bydgoszcz,divorced,12,Fatal
2017,Bydgoszcz,separated,2,Fatal
2017,Białystok,single,55,Fatal
2017,Białystok,married,50,Fatal
