year,garnizon,age,suicides,outcome
2003,KWP Rzeszów,55-59,21,Attempted
2003,KWP Białystok,55-59,16,Attempted
2003,KWP Gdańsk,55-59,22,Attempted
2003,KWP Katowice,55-59,54,Attempted
2003,KWP Kielce,55-59,15,Attempted
2003,KWP Olsztyn,55-59,15,Attempted
2003,KWP Poznań,55-59,33,Attempted
2003,KWP Szczecin,55-59,17,Attempted
2003,KSP Warszawa,55-59,9,Attempted
2004,KWP Wrocław,55-59,29,Attempted
2004,KWP Bydgoszcz,55-59,29,Attempted
2004,KWP Lublin,55-59,31,Attempted
2004,KWP Gorzów Wlkp.,55-59,12,Attempted
2004,KWP Łódź,55-59,32,Attempted
2004,KWP Kraków,55-59,54,Attempted
2004,KWP Radom,55-59,29,Attempted
2004,KWP Opole,55-59,14,Attempted
2004,KWP Rzeszów,55-59,26,Attempted
2004,KWP Białystok,55-59,11,Attempted
2004,KWP Gdańsk,55-59,29,Attempted
2004,KWP Katowice,55-59,48,Attempted
2004,KWP Kielce,55-59,18,Attempted
2004,KWP Olsztyn,55-59,11,Attempted
2004,KWP Poznań,55-59,28,Attempted
2004,KWP Szczecin,55-59,17,Attempted
2004,KSP Warszawa,55-59,31,Attempted
2005,KWP Wrocław,55-59,40,Attempted
2005,KWP Bydgoszcz,55-59,24,Attempted
2005,KWP Lublin,55-59,32,Attempted
2005,KWP Gorzów Wlkp.,55-59,15,Attempted
2005,KWP Łódź,55-59,45,Attempted
2005,KWP Kraków,55-59,39,Attempted
2005,KWP Radom,55-59,25,Attempted
2005,KWP Opole,55-59,12,Attempted
2005,KWP Rzeszów,55-59,15,Attempted
2005,KWP Białystok,55-59,11,Attempted
2005,KWP Gdańsk,55-59,29,Attempted
2005,KWP Katowice,55-59,58,Attempted
2005,KWP Kielce,55-59,19,Attempted
2005,KWP Olsztyn,55-59,27,Attempted
2005,KWP Poznań,55-59,45,Attempted
2005,KWP Szczecin,55-59,20,Attempted
2005,KSP Warszawa,55-59,15,Attempted
2006,KWP Wrocław,55-59,38,Attempted
2006,KWP Bydgoszcz,55-59,18,Attempted
2006,KWP Lublin,55-59,23,Attempted
2006,KWP Gorzów Wlkp.,55-59,18,Attempted
2006,KWP Łódź,55-59,39,Attempted
2006,KWP Kraków,55-59,42,Attempted
2006,KWP Radom,55-59,25,Attempted
2006,KWP Opole,55-59,12,Attempted
2006,KWP Rzeszów,55-59,24,Attempted
2006,KWP Białystok,55-59,16,Attempted
2006,KWP Gdańsk,55-59,26,Attempted
2006,KWP Katowice,55-59,50,Attempted
2006,KWP Kielce,55-59,16,Attempted
2006,KWP Olsztyn,55-59,23,Attempted
2006,KWP Poznań,55-59,41,Attempted
2006,KWP Szczecin,55-59,21,Attempted
2006,KSP Warszawa,55-59,12,Attempted
2007,KWP Wrocław,55-59,29,Attempted
2007,KWP Bydgoszcz,55-59,22,Attempted
2007,KWP Lublin,55-59,23,Attempted
2007,KWP Gorzów Wlkp.,55-59,13,Attempted
2007,KWP Łódź,55-59,36,Attempted
2007,KWP Kraków,55-59,33,Attempted
2007,KWP Radom,55-59,22,Attempted
2007,KWP Opole,55-59,7,Attempted
2007,KWP Rzeszów,55-59,17,Attempted
2007,KWP Białystok,55-59,17,Attempted
2007,KWP Gdańsk,55-59,27,Attempted
2007,KWP Katowice,55-59,45,Attempted
2007,KWP Kielce,55-59,14,Attempted
2007,KWP Olsztyn,55-59,15,Attempted
2007,KWP Poznań,55-59,35,Attempted
2007,KWP Szczecin,55-59,17,Attempted
2007,KSP Warszawa,55-59,17,Attempted
2008,KWP Wrocław,55-59,32,Attempted
2008,KWP Bydgoszcz,55-59,44,Attempted
2008,KWP Lublin,55-59,51,Attempted
2008,KWP Gorzów Wlkp.,55-59,9,Attempted
2008,KWP Łódź,55-59,37,Attempted
2008,KWP Kraków,55-59,25,Attempted
2008,KWP Radom,55-59,51,Attempted
2008,KWP Opole,55-59,13,Attempted
2008,KWP Rzeszów,55-59,28,Attempted
2008,KWP Białystok,55-59,18,Attempted
2008,KWP Gdańsk,55-59,35,Attempted
2008,KWP Katowice,55-59,50,Attempted
2008,KWP Kielce,55-59,14,Attempted
2008,KWP Olsztyn,55-59,25,Attempted
2008,KWP Poznań,55-59,34,Attempted
2008,KWP Szczecin,55-59,16,Attempted
2008,KSP Warszawa,55-59,23,Attempted
2009,KWP Wrocław,55-59,32,Attempted
2009,KWP Bydgoszcz,55-59,37,Attempted
2009,KWP Lublin,55-59,50,Attempted
2009,KWP Gorzów Wlkp.,55-59,22,Attempted
2009,KWP Łódź,55-59,48,Attempted
2009,KWP Kraków,55-59,53,Attempted
2009,KWP Radom,55-59,51,Attempted
2009,KWP Opole,55-59,14,Attempted
2009,KWP Rzeszów,55-59,27,Attempted
2009,KWP Białystok,55-59,28,Attempted
2009,KWP Gdańsk,55-59,34,Attempted
2009,KWP Katowice,55-59,77,Attempted
2009,KWP Kielce,55-59,8,Attempted
2009,KWP Olsztyn,55-59,27,Attempted
2009,KWP Poznań,55-59,41,Attempted
2009,KWP Szczecin,55-59,33,Attempted
2009,KSP Warszawa,55-59,27,Attempted
2010,KWP Wrocław,55-59,39,Attempted
2010,KWP Bydgoszcz,55-59,24,Attempted
2010,KWP Lublin,55-59,34,Attempted
2010,KWP Gorzów Wlkp.,55-59,18,Attempted
2010,KWP Łódź,55-59,54,Attempted
2010,KWP Kraków,55-59,44,Attempted
2010,KWP Radom,55-59,52,Attempted
2010,KWP Opole,55-59,15,Attempted
2010,KWP Rzeszów,55-59,26,Attempted
2010,KWP Białystok,55-59,17,Attempted
2010,KWP Gdańsk,55-59,35,Attempted
2010,KWP Katowice,55-59,65,Attempted
2010,KWP Kielce,55-59,33,Attempted
2010,KWP Olsztyn,55-59,22,Attempted
2010,KWP Poznań,55-59,46,Attempted
2010,KWP Szczecin,55-59,25,Attempted
2010,KSP Warszawa,55-59,24,Attempted
2011,KWP Wrocław,55-59,31,Attempted
2011,KWP Bydgoszcz,55-59,44,Attempted
2011,KWP Lublin,55-59,35,Attempted
2011,KWP Gorzów Wlkp.,55-59,17,Attempted
2011,KWP Łódź,55-59,46,Attempted
2011,KWP Kraków,55-59,58,Attempted
2011,KWP Radom,55-59,40,Attempted
2011,KWP Opole,55-59,12,Attempted
2011,KWP Rzeszów,55-59,27,Attempted
2011,KWP Białystok,55-59,24,Attempted
2011,KWP Gdańsk,55-59,30,Attempted
2011,KWP Katowice,55-59,49,Attempted
2011,KWP Kielce,55-59,22,Attempted
2011,KWP Olsztyn,55-59,25,Attempted
2011,KWP Poznań,55-59,41,Attempted
2011,KWP Szczecin,55-59,22,Attempted
2011,KSP Warszawa,55-59,25,Attempted
2012,KWP Wrocław,55-59,39,Attempted
2012,KWP Bydgoszcz,55-59,30,Attempted
2012,KWP Lublin,55-59,43,Attempted
2012,KWP Gorzów Wlkp.,55-59,23,Attempted
2012,KWP Łódź,55-59,57,Attempted
2012,KWP Kraków,55-59,48,Attempted
2012,KWP Radom,55-59,37,Attempted
2012,KWP Opole,55-59,19,Attempted
2012,KWP Rzeszów,55-59,29,Attempted
2012,KWP Białystok,55-59,14,Attempted
2012,KWP Gdańsk,55-59,24,Attempted
2012,KWP Katowice,55-59,58,Attempted
2012,KWP Kielce,55-59,65,Attempted
2012,KWP Olsztyn,55-59,23,Attempted
2012,KWP Poznań,55-59,34,Attempted
2012,KWP Szczecin,55-59,24,Attempted
2012,KSP Warszawa,55-59,44,Attempted
1999,KWP Wrocław,60-64,22,Attempted
1999,KWP Bydgoszcz,60-64,12,Attempted
1999,KWP Lublin,60-64,18,Attempted
1999,KWP Gorzów Wlkp.,60-64,10,Attempted
1999,KWP Łódź,60-64,23,Attempted
1999,KWP Kraków,60-64,15,Attempted
1999,KWP Radom,60-64,23,Attempted
1999,KWP Opole,60-64,16,Attempted
1999,KWP Rzeszów,60-64,12,Attempted
1999,KWP Białystok,60-64,10,Attempted
1999,KWP Gdańsk,60-64,18,Attempted
1999,KWP Katowice,60-64,41,Attempted
1999,KWP Kielce,60-64,9,Attempted
1999,KWP Olsztyn,60-64,8,Attempted
1999,KWP Poznań,60-64,27,Attempted
1999,KWP Szczecin,60-64,8,Attempted
1999,KSP Warszawa,60-64,7,Attempted
2000,KWP Wrocław,60-64,14,Attempted
2000,KWP Bydgoszcz,60-64,13,Attempted
2000,KWP Lublin,60-64,13,Attempted
2000,KWP Gorzów Wlkp.,60-64,8,Attempted
2000,KWP Łódź,60-64,13,Attempted
2000,KWP Kraków,60-64,40,Attempted
2000,KWP Radom,60-64,27,Attempted
2000,KWP Opole,60-64,15,Attempted
2000,KWP Rzeszów,60-64,17,Attempted
2000,KWP Białystok,60-64,11,Attempted
2000,KWP Gdańsk,60-64,21,Attempted
2000,KWP Katowice,60-64,38,Attempted
2000,KWP Kielce,60-64,17,Attempted
2000,KWP Olsztyn,60-64,5,Attempted
2000,KWP Poznań,60-64,38,Attempted
2000,KWP Szczecin,60-64,12,Attempted
2000,KSP Warszawa,60-64,9,Attempted
2001,KWP Wrocław,60-64,21,Attempted
2001,KWP Bydgoszcz,60-64,12,Attempted
2001,KWP Lublin,60-64,14,Attempted
2001,KWP Gorzów Wlkp.,60-64,3,Attempted
2001,KWP Łódź,60-64,17,Attempted
2001,KWP Kraków,60-64,40,Attempted
2001,KWP Radom,60-64,22,Attempted
2001,KWP Opole,60-64,15,Attempted
2001,KWP Rzeszów,60-64,13,Attempted
2001,KWP Białystok,60-64,9,Attempted
2001,KWP Gdańsk,60-64,15,Attempted
2001,KWP Katowice,60-64,32,Attempted
2001,KWP Kielce,60-64,13,Attempted
2001,KWP Olsztyn,60-64,13,Attempted
2001,KWP Poznań,60-64,35,Attempted
2001,KWP Szczecin,60-64,15,Attempted
2001,KSP Warszawa,60-64,5,Attempted
2002,KWP Wrocław,60-64,17,Attempted
2002,KWP Bydgoszcz,60-64,10,Attempted
2002,KWP Lublin,60-64,14,Attempted
2002,KWP Gorzów Wlkp.,60-64,13,Attempted
2002,KWP Łódź,60-64,28,Attempted
2002,KWP Kraków,60-64,41,Attempted
2002,KWP Radom,60-64,15,Attempted
2002,KWP Opole,60-64,10,Attempted
2002,KWP Rzeszów,60-64,16,Attempted
2002,KWP Białystok,60-64,8,Attempted
2002,KWP Gdańsk,60-64,23,Attempted
2002,KWP Katowice,60-64,47,Attempted
2002,KWP Kielce,60-64,12,Attempted
2002,KWP Olsztyn,60-64,9,Attempted
2002,KWP Poznań,60-64,26,Attempted
2002,KWP Szczecin,60-64,12,Attempted
2002,KSP Warszawa,60-64,2,Attempted
2003,KWP Wrocław,60-64,20,Attempted
2003,KWP Bydgoszcz,60-64,16,Attempted
2003,KWP Lublin,60-64,13,Attempted
2003,KWP Gorzów Wlkp.,60-64,5,Attempted
2003,KWP Łódź,60-64,20,Attempted
2003,KWP Kraków,60-64,28,Attempted
2003,KWP Radom,60-64,24,Attempted
2003,KWP Opole,60-64,6,Attempted
2003,KWP Rzeszów,60-64,16,Attempted
2003,KWP Białystok,60-64,17,Attempted
2003,KWP Gdańsk,60-64,14,Attempted
2003,KWP Katowice,60-64,38,Attempted
2003,KWP Kielce,60-64,16,Attempted
2003,KWP Olsztyn,60-64,5,Attempted
2003,KWP Poznań,60-64,21,Attempted
2003,KWP Szczecin,60-64,16,Attempted
2003,KSP Warszawa,60-64,8,Attempted
2004,KWP Wrocław,60-64,23,Attempted
2004,KWP Bydgoszcz,60-64,16,Attempted
2004,KWP Lublin,60-64,16,Attempted
2004,KWP Gorzów Wlkp.,60-64,11,Attempted
2004,KWP Łódź,60-64,24,Attempted
2004,KWP Kraków,60-64,30,Attempted
2004,KWP Radom,60-64,19,Attempted
2004,KWP Opole,60-64,9,Attempted
2004,KWP Rzeszów,60-64,7,Attempted
2004,KWP Białystok,60-64,13,Attempted
2004,KWP Gdańsk,60-64,19,Attempted
2004,KWP Katowice,60-64,33,Attempted
2004,KWP Kielce,60-64,18,Attempted
2004,KWP Olsztyn,60-64,9,Attempted
2004,KWP Poznań,60-64,26,Attempted
2004,KWP Szczecin,60-64,8,Attempted
2004,KSP Warszawa,60-64,14,Attempted
2005,KWP Wrocław,60-64,20,Attempted
2005,KWP Bydgoszcz,60-64,18,Attempted
2005,KWP Lublin,60-64,19,Attempted
2005,KWP Gorzów Wlkp.,60-64,6,Attempted
2005,KWP Łódź,60-64,20,Attempted
2005,KWP Kraków,60-64,32,Attempted
2005,KWP Radom,60-64,16,Attempted
2005,KWP Opole,60-64,4,Attempted
2005,KWP Rzeszów,60-64,13,Attempted
2005,KWP Białystok,60-64,15,Attempted
2005,KWP Gdańsk,60-64,11,Attempted
2005,KWP Katowice,60-64,44,Attempted
2005,KWP Kielce,60-64,10,Attempted
2005,KWP Olsztyn,60-64,12,Attempted
2005,KWP Poznań,60-64,20,Attempted
2005,KWP Szczecin,60-64,11,Attempted
2005,KSP Warszawa,60-64,17,Attempted
2006,KWP Wrocław,60-64,16,Attempted
2006,KWP Bydgoszcz,60-64,18,Attempted
2006,KWP Lublin,60-64,15,Attempted
2006,KWP Gorzów Wlkp.,60-64,9,Attempted
2006,KWP Łódź,60-64,17,Attempted
2006,KWP Kraków,60-64,21,Attempted
2006,KWP Radom,60-64,10,Attempted
2006,KWP Opole,60-64,4,Attempted
2006,KWP Rzeszów,60-64,11,Attempted
2006,KWP Białystok,60-64,9,Attempted
2006,KWP Gdańsk,60-64,15,Attempted
2006,KWP Katowice,60-64,38,Attempted
2006,KWP Kielce,60-64,8,Attempted
2006,KWP Olsztyn,60-64,15,Attempted
2006,KWP Poznań,60-64,18,Attempted
2006,KWP Szczecin,60-64,9,Attempted
2006,KSP Warszawa,60-64,5,Attempted
2007,KWP Wrocław,60-64,14,Attempted
2007,KWP Bydgoszcz,60-64,13,Attempted
2007,KWP Lublin,60-64,16,Attempted
2007,KWP Gorzów Wlkp.,60-64,8,Attempted
2007,KWP Łódź,60-64,17,Attempted
2007,KWP Kraków,60-64,18,Attempted
2007,KWP Radom,60-64,20,Attempted
2007,KWP Opole,60-64,7,Attempted
2007,KWP Rzeszów,60-64,7,Attempted
2007,KWP Białystok,60-64,8,Attempted
2007,KWP Gdańsk,60-64,18,Attempted
2007,KWP Katowice,60-64,27,Attempted
2007,KWP Kielce,60-64,4,Attempted
2007,KWP Olsztyn,60-64,10,Attempted
2007,KWP Poznań,60-64,34,Attempted
2007,KWP Szczecin,60-64,8,Attempted
2007,KSP Warszawa,60-64,10,Attempted
2008,KWP Wrocław,60-64,13,Attempted
2008,KWP Bydgoszcz,60-64,15,Attempted
2008,KWP Lublin,60-64,25,Attempted
2008,KWP Gorzów Wlkp.,60-64,12,Attempted
2008,KWP Łódź,60-64,32,Attempted
2008,KWP Kraków,60-64,27,Attempted
2008,KWP Radom,60-64,34,Attempted
2008,KWP Opole,60-64,3,Attempted
2008,KWP Rzeszów,60-64,13,Attempted
2008,KWP Białystok,60-64,9,Attempted
2008,KWP Gdańsk,60-64,11,Attempted
2008,KWP Katowice,60-64,21,Attempted
2008,KWP Kielce,60-64,6,Attempted
2008,KWP Olsztyn,60-64,17,Attempted
2008,KWP Poznań,60-64,27,Attempted
2008,KWP Szczecin,60-64,8,Attempted
2008,KSP Warszawa,60-64,15,Attempted
2009,KWP Wrocław,60-64,19,Attempted
2009,KWP Bydgoszcz,60-64,25,Attempted
2009,KWP Lublin,60-64,17,Attempted
2009,KWP Gorzów Wlkp.,60-64,15,Attempted
2009,KWP Łódź,60-64,31,Attempted
2009,KWP Kraków,60-64,31,Attempted
2009,KWP Radom,60-64,31,Attempted
2009,KWP Opole,60-64,10,Attempted
2009,KWP Rzeszów,60-64,6,Attempted
2009,KWP Białystok,60-64,13,Attempted
2009,KWP Gdańsk,60-64,17,Attempted
2009,KWP Katowice,60-64,33,Attempted
2009,KWP Kielce,60-64,18,Attempted
2009,KWP Olsztyn,60-64,17,Attempted
2009,KWP Poznań,60-64,34,Attempted
2009,KWP Szczecin,60-64,11,Attempted
2009,KSP Warszawa,60-64,17,Attempted
2010,KWP Wrocław,60-64,25,Attempted
2010,KWP Bydgoszcz,60-64,18,Attempted
2010,KWP Lublin,60-64,24,Attempted
2010,KWP Gorzów Wlkp.,60-64,15,Attempted
2010,KWP Łódź,60-64,30,Attempted
2010,KWP Kraków,60-64,20,Attempted
2010,KWP Radom,60-64,32,Attempted
2010,KWP Opole,60-64,7,Attempted
2010,KWP Rzeszów,60-64,22,Attempted
2010,KWP Białystok,60-64,14,Attempted
2010,KWP Gdańsk,60-64,20,Attempted
2010,KWP Katowice,60-64,47,Attempted
2010,KWP Kielce,60-64,9,Attempted
2010,KWP Olsztyn,60-64,14,Attempted
2010,KWP Poznań,60-64,27,Attempted
2010,KWP Szczecin,60-64,12,Attempted
2010,KSP Warszawa,60-64,17,Attempted
2011,KWP Wrocław,60-64,16,Attempted
2011,KWP Bydgoszcz,60-64,25,Attempted
2011,KWP Lublin,60-64,25,Attempted
2011,KWP Gorzów Wlkp.,60-64,14,Attempted
2011,KWP Łódź,60-64,19,Attempted
2011,KWP Kraków,60-64,25,Attempted
2011,KWP Radom,60-64,20,Attempted
2011,KWP Opole,60-64,5,Attempted
2011,KWP Rzeszów,60-64,21,Attempted
2011,KWP Białystok,60-64,16,Attempted
2011,KWP Gdańsk,60-64,15,Attempted
2011,KWP Katowice,60-64,47,Attempted
2011,KWP Kielce,60-64,24,Attempted
2011,KWP Olsztyn,60-64,14,Attempted
2011,KWP Poznań,60-64,16,Attempted
2011,KWP Szczecin,60-64,15,Attempted
2011,KSP Warszawa,60-64,14,Attempted
2012,KWP Wrocław,60-64,28,Attempted
2012,KWP Bydgoszcz,60-64,34,Attempted
2012,KWP Lublin,60-64,15,Attempted
2012,KWP Gorzów Wlkp.,60-64,27,Attempted
2012,KWP Łódź,60-64,35,Attempted
2012,KWP Kraków,60-64,25,Attempted
2012,KWP Radom,60-64,36,Attempted
2012,KWP Opole,60-64,13,Attempted
2012,KWP Rzeszów,60-64,19,Attempted
2012,KWP Białystok,60-64,20,Attempted
2012,KWP Gdańsk,60-64,15,Attempted
2012,KWP Katowice,60-64,43,Attempted
2012,KWP Kielce,60-64,48,Attempted
2012,KWP Olsztyn,60-64,18,Attempted
2012,KWP Poznań,60-64,29,Attempted
2012,KWP Szczecin,60-64,12,Attempted
2012,KSP Warszawa,60-64,26,Attempted
1999,KWP Wrocław,65-69,7,Attempted
1999,KWP Bydgoszcz,65-69,9,Attempted
1999,KWP Lublin,65-69,14,Attempted
1999,KWP Gorzów Wlkp.,65-69,6,Attempted
1999,KWP Łódź,65-69,15,Attempted
1999,KWP Kraków,65-69,19,Attempted
1999,KWP Radom,65-69,18,Attempted
1999,KWP Opole,65-69,15,Attempted
1999,KWP Rzeszów,65-69,9,Attempted
1999,KWP Białystok,65-69,17,Attempted
1999,KWP Gdańsk,65-69,15,Attempted
1999,KWP Katowice,65-69,16,Attempted
1999,KWP Kielce,65-69,12,Attempted
1999,KWP Olsztyn,65-69,9,Attempted
1999,KWP Poznań,65-69,33,Attempted
1999,KWP Szczecin,65-69,15,Attempted
1999,KSP Warszawa,65-69,6,Attempted
2000,KWP Wrocław,65-69,19,Attempted
2000,KWP Bydgoszcz,65-69,5,Attempted
2000,KWP Lublin,65-69,6,Attempted
2000,KWP Gorzów Wlkp.,65-69,6,Attempted
2000,KWP Łódź,65-69,18,Attempted
2000,KWP Kraków,65-69,29,Attempted
2000,KWP Radom,65-69,23,Attempted
2000,KWP Opole,65-69,11,Attempted
2000,KWP Rzeszów,65-69,20,Attempted
2000,KWP Białystok,65-69,12,Attempted
2000,KWP Gdańsk,65-69,20,Attempted
2000,KWP Katowice,65-69,24,Attempted
2000,KWP Kielce,65-69,7,Attempted
2000,KWP Olsztyn,65-69,2,Attempted
2000,KWP Poznań,65-69,27,Attempted
2000,KWP Szczecin,65-69,11,Attempted
2000,KSP Warszawa,65-69,6,Attempted
2001,KWP Wrocław,65-69,16,Attempted
2001,KWP Bydgoszcz,65-69,14,Attempted
2001,KWP Lublin,65-69,7,Attempted
2001,KWP Gorzów Wlkp.,65-69,7,Attempted
2001,KWP Łódź,65-69,18,Attempted
2001,KWP Kraków,65-69,25,Attempted
2001,KWP Radom,65-69,10,Attempted
2001,KWP Opole,65-69,7,Attempted
2001,KWP Rzeszów,65-69,16,Attempted
2001,KWP Białystok,65-69,13,Attempted
2001,KWP Gdańsk,65-69,14,Attempted
2001,KWP Katowice,65-69,22,Attempted
2001,KWP Kielce,65-69,5,Attempted
2001,KWP Olsztyn,65-69,11,Attempted
2001,KWP Poznań,65-69,26,Attempted
2001,KWP Szczecin,65-69,10,Attempted
2001,KSP Warszawa,65-69,3,Attempted
2002,KWP Wrocław,65-69,27,Attempted
2002,KWP Bydgoszcz,65-69,15,Attempted
2002,KWP Lublin,65-69,14,Attempted
2002,KWP Gorzów Wlkp.,65-69,9,Attempted
2002,KWP Łódź,65-69,13,Attempted
2002,KWP Kraków,65-69,30,Attempted
2002,KWP Radom,65-69,12,Attempted
2002,KWP Opole,65-69,10,Attempted
2002,KWP Rzeszów,65-69,25,Attempted
2002,KWP Białystok,65-69,13,Attempted
2002,KWP Gdańsk,65-69,24,Attempted
2002,KWP Katowice,65-69,34,Attempted
2002,KWP Kielce,65-69,6,Attempted
2002,KWP Olsztyn,65-69,15,Attempted
2002,KWP Poznań,65-69,30,Attempted
2002,KWP Szczecin,65-69,11,Attempted
2002,KSP Warszawa,65-69,6,Attempted
2003,KWP Wrocław,65-69,21,Attempted
2003,KWP Bydgoszcz,65-69,7,Attempted
2003,KWP Lublin,65-69,21,Attempted
2003,KWP Gorzów Wlkp.,65-69,5,Attempted
2003,KWP Łódź,65-69,15,Attempted
2003,KWP Kraków,65-69,32,Attempted
2003,KWP Radom,65-69,16,Attempted
2003,KWP Opole,65-69,10,Attempted
2003,KWP Rzeszów,65-69,12,Attempted
2003,KWP Białystok,65-69,13,Attempted
2003,KWP Gdańsk,65-69,13,Attempted
2003,KWP Katowice,65-69,30,Attempted
2003,KWP Kielce,65-69,7,Attempted
2003,KWP Olsztyn,65-69,12,Attempted
2003,KWP Poznań,65-69,22,Attempted
2003,KWP Szczecin,65-69,4,Attempted
2003,KSP Warszawa,65-69,9,Attempted
2004,KWP Wrocław,65-69,25,Attempted
2004,KWP Bydgoszcz,65-69,20,Attempted
2004,KWP Lublin,65-69,12,Attempted
2004,KWP Gorzów Wlkp.,65-69,4,Attempted
2004,KWP Łódź,65-69,11,Attempted
2004,KWP Kraków,65-69,23,Attempted
2004,KWP Radom,65-69,8,Attempted
2004,KWP Opole,65-69,11,Attempted
2004,KWP Rzeszów,65-69,17,Attempted
2004,KWP Białystok,65-69,8,Attempted
2004,KWP Gdańsk,65-69,10,Attempted
2004,KWP Katowice,65-69,25,Attempted
2004,KWP Kielce,65-69,7,Attempted
2004,KWP Olsztyn,65-69,14,Attempted
2004,KWP Poznań,65-69,21,Attempted
2004,KWP Szczecin,65-69,14,Attempted
2004,KSP Warszawa,65-69,10,Attempted
2005,KWP Wrocław,65-69,12,Attempted
2005,KWP Bydgoszcz,65-69,12,Attempted
2005,KWP Lublin,65-69,14,Attempted
2005,KWP Gorzów Wlkp.,65-69,5,Attempted
2005,KWP Łódź,65-69,11,Attempted
2005,KWP Kraków,65-69,23,Attempted
2005,KWP Radom,65-69,19,Attempted
2005,KWP Opole,65-69,10,Attempted
2005,KWP Rzeszów,65-69,8,Attempted
2005,KWP Białystok,65-69,8,Attempted
2005,KWP Gdańsk,65-69,22,Attempted
2005,KWP Katowice,65-69,31,Attempted
2005,KWP Kielce,65-69,10,Attempted
2005,KWP Olsztyn,65-69,6,Attempted
2005,KWP Poznań,65-69,17,Attempted
2005,KWP Szczecin,65-69,5,Attempted
2005,KSP Warszawa,65-69,8,Attempted
2006,KWP Wrocław,65-69,15,Attempted
2006,KWP Bydgoszcz,65-69,15,Attempted
2006,KWP Lublin,65-69,8,Attempted
2006,KWP Gorzów Wlkp.,65-69,9,Attempted
2006,KWP Łódź,65-69,18,Attempted
2006,KWP Kraków,65-69,18,Attempted
2006,KWP Radom,65-69,13,Attempted
2006,KWP Opole,65-69,13,Attempted
2006,KWP Rzeszów,65-69,8,Attempted
2006,KWP Białystok,65-69,8,Attempted
2006,KWP Gdańsk,65-69,14,Attempted
2006,KWP Katowice,65-69,20,Attempted
2006,KWP Kielce,65-69,9,Attempted
2006,KWP Olsztyn,65-69,8,Attempted
2006,KWP Poznań,65-69,16,Attempted
2006,KWP Szczecin,65-69,8,Attempted
2006,KSP Warszawa,65-69,3,Attempted
2007,KWP Wrocław,65-69,14,Attempted
2007,KWP Bydgoszcz,65-69,15,Attempted
2007,KWP Lublin,65-69,10,Attempted
2007,KWP Gorzów Wlkp.,65-69,5,Attempted
2007,KWP Łódź,65-69,13,Attempted
2007,KWP Kraków,65-69,12,Attempted
2007,KWP Radom,65-69,15,Attempted
2007,KWP Opole,65-69,6,Attempted
2007,KWP Rzeszów,65-69,7,Attempted
2007,KWP Białystok,65-69,5,Attempted
2007,KWP Gdańsk,65-69,14,Attempted
2007,KWP Katowice,65-69,24,Attempted
2007,KWP Kielce,65-69,7,Attempted
2007,KWP Olsztyn,65-69,6,Attempted
2007,KWP Poznań,65-69,22,Attempted
2007,KWP Szczecin,65-69,8,Attempted
2007,KSP Warszawa,65-69,3,Attempted
2008,KWP Wrocław,65-69,16,Attempted
2008,KWP Bydgoszcz,65-69,7,Attempted
2008,KWP Lublin,65-69,6,Attempted
2008,KWP Gorzów Wlkp.,65-69,17,Attempted
2008,KWP Łódź,65-69,16,Attempted
2008,KWP Kraków,65-69,14,Attempted
2008,KWP Radom,65-69,18,Attempted
2008,KWP Opole,65-69,4,Attempted
2008,KWP Rzeszów,65-69,8,Attempted
2008,KWP Białystok,65-69,11,Attempted
2008,KWP Gdańsk,65-69,15,Attempted
2008,KWP Katowice,65-69,26,Attempted
2008,KWP Kielce,65-69,2,Attempted
2008,KWP Olsztyn,65-69,8,Attempted
2008,KWP Poznań,65-69,17,Attempted
2008,KWP Szczecin,65-69,6,Attempted
2008,KSP Warszawa,65-69,6,Attempted
2009,KWP Wrocław,65-69,11,Attempted
2009,KWP Bydgoszcz,65-69,11,Attempted
2009,KWP Lublin,65-69,14,Attempted
2009,KWP Gorzów Wlkp.,65-69,12,Attempted
2009,KWP Łódź,65-69,16,Attempted
2009,KWP Kraków,65-69,26,Attempted
2009,KWP Radom,65-69,20,Attempted
2009,KWP Opole,65-69,7,Attempted
2009,KWP Rzeszów,65-69,9,Attempted
2009,KWP Białystok,65-69,10,Attempted
2009,KWP Gdańsk,65-69,12,Attempted
2009,KWP Katowice,65-69,21,Attempted
2009,KWP Kielce,65-69,5,Attempted
2009,KWP Olsztyn,65-69,7,Attempted
2009,KWP Poznań,65-69,21,Attempted
2009,KWP Szczecin,65-69,10,Attempted
2009,KSP Warszawa,65-69,7,Attempted
2010,KWP Wrocław,65-69,7,Attempted
2010,KWP Bydgoszcz,65-69,18,Attempted
2010,KWP Lublin,65-69,15,Attempted
2010,KWP Gorzów Wlkp.,65-69,5,Attempted
2010,KWP Łódź,65-69,17,Attempted
2010,KWP Kraków,65-69,22,Attempted
2010,KWP Radom,65-69,13,Attempted
2010,KWP Opole,65-69,3,Attempted
2010,KWP Rzeszów,65-69,11,Attempted
2010,KWP Białystok,65-69,8,Attempted
2010,KWP Gdańsk,65-69,11,Attempted
2010,KWP Katowice,65-69,31,Attempted
2010,KWP Kielce,65-69,3,Attempted
2010,KWP Olsztyn,65-69,10,Attempted
2010,KWP Poznań,65-69,11,Attempted
2010,KWP Szczecin,65-69,13,Attempted
2010,KSP Warszawa,65-69,11,Attempted
2011,KWP Wrocław,65-69,6,Attempted
2011,KWP Bydgoszcz,65-69,6,Attempted
